,region_name,indicator,year,value
19297,Illinois,AAQ,2001,47436.0
19298,Illinois,AAG,2001,
19299,Illinois,AAK,2001,426266101.0
19300,Illinois,AAL,2001,34133.0
19301,Illinois,AAM,2001,367599433.0
19302,Illinois,AAN,2001,29435.0
19303,Illinois,ABA,2001,
19304,Illinois,ABB,2001,633.1
19305,Illinois,ABK,2001,
19306,Illinois,ABL,2001,
19307,Illinois,ABM,2001,519.7130000000002
19308,Illinois,ABN,2001,844.2204
19309,Illinois,ABO,2001,776.3139
19310,Illinois,ABP,2001,32.9515
19311,Illinois,ABQ,2001,349.163
19312,Illinois,ABR,2001,191.889
19313,Illinois,ABS,2001,3.2667
19314,Illinois,ABT,2001,
19315,Illinois,ABU,2001,
19316,Illinois,ABV,2001,2071391.0
19317,Illinois,ABW,2001,1837863.0
19318,Illinois,ABX,2001,
19319,Illinois,ABY,2001,
19320,Illinois,ABZ,2001,
19321,Illinois,ACA,2001,8658.975343
19322,Illinois,ACB,2001,
19323,Illinois,ACD,2001,
19324,Indiana,AAC,2001,
19325,Indiana,AAD,2001,32200.0
19326,Indiana,AAE,2001,62100.0
19327,Indiana,AAF,2001,3588931.0
19328,Indiana,AAH,2001,186.0
19329,Indiana,AAI,2001,35111.0
19330,Indiana,AAQ,2001,39213.0
19331,Indiana,AAG,2001,
19332,Indiana,AAK,2001,175890307.0
19333,Indiana,AAL,2001,28704.0
19334,Indiana,AAM,2001,154245828.0
19335,Indiana,AAN,2001,25172.0
19336,Indiana,ABA,2001,
19337,Indiana,ABB,2001,371.1
19338,Indiana,ABK,2001,
19339,Indiana,ABL,2001,
19340,Indiana,ABM,2001,506.222
19341,Indiana,ABN,2001,900.7859
19342,Indiana,ABO,2001,744.7381
19343,Indiana,ABP,2001,35.8031
19344,Indiana,ABQ,2001,249.039
19345,Indiana,ABR,2001,113.796
19346,Indiana,ABS,2001,2.4646
19347,Indiana,ABT,2001,
19348,Indiana,ABU,2001,
19349,Indiana,ABV,2001,996133.0
19350,Indiana,ABW,2001,931886.0
19351,Indiana,ABX,2001,
19352,Indiana,ABY,2001,
19353,Indiana,ABZ,2001,
19354,Indiana,ACA,2001,8127.988322
19355,Indiana,ACB,2001,
19356,Indiana,ACD,2001,
19357,Iowa,AAC,2001,
19358,Iowa,AAD,2001,17400.0
19359,Iowa,AAE,2001,92000.0
19360,Iowa,AAF,2001,1902162.0
19361,Iowa,AAH,2001,101.0
19362,Iowa,AAI,2001,15591.0
19363,Iowa,AAQ,2001,34882.0
19364,Iowa,AAG,2001,
19365,Iowa,AAK,2001,82906560.0
19366,Iowa,AAL,2001,28276.0
19367,Iowa,AAM,2001,73516047.0
19368,Iowa,AAN,2001,25074.0
19369,Iowa,ABA,2001,
19370,Iowa,ABB,2001,268.2
19371,Iowa,ABK,2001,
19372,Iowa,ABL,2001,
19373,Iowa,ABM,2001,508.234
19374,Iowa,ABN,2001,947.8523
19375,Iowa,ABO,2001,558.9243
19376,Iowa,ABP,2001,30.6303
19377,Iowa,ABQ,2001,194.375
19378,Iowa,ABR,2001,48.3634
19379,Iowa,ABS,2001,0.1705
19380,Iowa,ABT,2001,
19381,Iowa,ABU,2001,
19382,Iowa,ABV,2001,485932.0
19383,Iowa,ABW,2001,462276.0
19384,Iowa,ABX,2001,
19385,Iowa,ABY,2001,
19386,Iowa,ABZ,2001,
19387,Iowa,ACA,2001,7340.298851
19388,Iowa,ACB,2001,
19389,Iowa,ACD,2001,
19390,Kansas,AAC,2001,
19391,Kansas,AAD,2001,16700.0
19392,Kansas,AAE,2001,64500.0
19393,Kansas,AAF,2001,1767574.0
19394,Kansas,AAH,2001,42.0
19395,Kansas,AAI,2001,14574.0
19396,Kansas,AAQ,2001,36933.0
19397,Kansas,AAG,2001,
19398,Kansas,AAK,2001,79087763.0
19399,Kansas,AAL,2001,29268.0
19400,Kansas,AAM,2001,69226597.0
19401,Kansas,AAN,2001,25619.0
19402,Kansas,ABA,2001,
19403,Kansas,ABB,2001,403.7
19404,Kansas,ABK,2001,
19405,Kansas,ABL,2001,
19406,Kansas,ABM,2001,486.95
19407,Kansas,ABN,2001,912.1215
19408,Kansas,ABO,2001,741.9088
19409,Kansas,ABP,2001,41.3595
19410,Kansas,ABQ,2001,223.898
19411,Kansas,ABR,2001,98.7741
19412,Kansas,ABS,2001,0.9252
19413,Kansas,ABT,2001,
19414,Kansas,ABU,2001,
19415,Kansas,ABV,2001,470205.0
19416,Kansas,ABW,2001,413670.0
19417,Kansas,ABX,2001,
19418,Kansas,ABY,2001,
19419,Kansas,ABZ,2001,
19420,Kansas,ACA,2001,7680.991434
19421,Kansas,ACB,2001,
19422,Kansas,ACD,2001,
19423,Kentucky,AAC,2001,
19424,Kentucky,AAD,2001,25800.0
19425,Kentucky,AAE,2001,88000.0
19426,Kentucky,AAF,2001,2283686.0
19427,Kentucky,AAH,2001,83.0
19428,Kentucky,AAI,2001,16300.0
19429,Kentucky,AAQ,2001,36736.0
19430,Kentucky,AAG,2001,
19431,Kentucky,AAK,2001,103880570.0
19432,Kentucky,AAL,2001,25535.0
19433,Kentucky,AAM,2001,90921077.0
19434,Kentucky,AAN,2001,22350.0
19435,Kentucky,ABA,2001,
19436,Kentucky,ABB,2001,258.3
19437,Kentucky,ABK,2001,
19438,Kentucky,ABL,2001,
19439,Kentucky,ABM,2001,544.243
19440,Kentucky,ABN,2001,979.8355
19441,Kentucky,ABO,2001,591.1133
19442,Kentucky,ABP,2001,39.13800000000001
19443,Kentucky,ABQ,2001,218.27
19444,Kentucky,ABR,2001,88.1829
19445,Kentucky,ABS,2001,1.1797
19446,Kentucky,ABT,2001,
19447,Kentucky,ABU,2001,
19448,Kentucky,ABV,2001,654363.0
19449,Kentucky,ABW,2001,566451.0
19450,Kentucky,ABX,2001,
19451,Kentucky,ABY,2001,
19452,Kentucky,ABZ,2001,
19453,Kentucky,ACA,2001,7173.709014
19454,Kentucky,ACB,2001,
19455,Kentucky,ACD,2001,
19456,Louisiana,AAC,2001,
19457,Louisiana,AAD,2001,27800.0
19458,Louisiana,AAE,2001,28000.0
19459,Louisiana,AAF,2001,2397988.0
19460,Louisiana,AAH,2001,71.0
19461,Louisiana,AAI,2001,9828.0
19462,Louisiana,AAQ,2001,35847.0
19463,Louisiana,AAG,2001,
19464,Louisiana,AAK,2001,113246437.0
19465,Louisiana,AAL,2001,25290.0
19466,Louisiana,AAM,2001,101168939.0
19467,Louisiana,AAN,2001,22593.0
19468,Louisiana,ABA,2001,
19469,Louisiana,ABB,2001,686.3
19470,Louisiana,ABK,2001,
19471,Louisiana,ABL,2001,
19472,Louisiana,ABM,2001,516.899
19473,Louisiana,ABN,2001,932.5182
19474,Louisiana,ABO,2001,984.1134
19475,Louisiana,ABP,2001,51.7057
19476,Louisiana,ABQ,2001,399.072
19477,Louisiana,ABR,2001,274.094
19478,Louisiana,ABS,2001,3.8699
19479,Louisiana,ABT,2001,
19480,Louisiana,ABU,2001,
19481,Louisiana,ABV,2001,731328.0
19482,Louisiana,ABW,2001,680122.0
19483,Louisiana,ABX,2001,
19484,Louisiana,ABY,2001,
19485,Louisiana,ABZ,2001,
19486,Louisiana,ACA,2001,6552.879001
19487,Louisiana,ACB,2001,
19488,Louisiana,ACD,2001,
19489,Maine,AAC,2001,
19490,Maine,AAD,2001,8200.0
19491,Maine,AAE,2001,7150.0
19492,Maine,AAF,2001,787598.0
19493,Maine,AAH,2001,43.0
19494,Maine,AAI,2001,10177.0
19495,Maine,AAQ,2001,36105.0
19496,Maine,AAG,2001,
19497,Maine,AAK,2001,36849361.0
19498,Maine,AAL,2001,28661.0
19499,Maine,AAM,2001,32285458.0
19500,Maine,AAN,2001,25111.0
19501,Maine,ABA,2001,
19502,Maine,ABB,2001,111.7
19503,Maine,ABK,2001,
19504,Maine,ABL,2001,
19505,Maine,ABM,2001,559.106
19506,Maine,ABN,2001,966.0945
19507,Maine,ABO,2001,608.8721
19508,Maine,ABP,2001,17.6607
19509,Maine,ABQ,2001,104.167
19510,Maine,ABR,2001,10.9772
19511,Maine,ABS,2001,0.0779
19512,Maine,ABT,2001,
19513,Maine,ABU,2001,
19514,Maine,ABV,2001,205586.0
19515,Maine,ABW,2001,190477.0
19516,Maine,ABX,2001,
19517,Maine,ABY,2001,
19518,Maine,ABZ,2001,
19519,Maine,ACA,2001,8878.908623000001
19520,Maine,ACB,2001,
19521,Maine,ACD,2001,
19522,Maryland,AAC,2001,
19523,Maryland,AAD,2001,48200.0
19524,Maryland,AAE,2001,12300.0
19525,Maryland,AAF,2001,3119825.0
19526,Maryland,AAH,2001,38.0
19527,Maryland,AAI,2001,9256.0
19528,Maryland,AAQ,2001,46713.0
19529,Maryland,AAG,2001,
19530,Maryland,AAK,2001,198998650.0
19531,Maryland,AAL,2001,37025.0
19532,Maryland,AAM,2001,168771019.0
19533,Maryland,AAN,2001,31401.0
19534,Maryland,ABA,2001,
19535,Maryland,ABB,2001,781.4
19536,Maryland,ABK,2001,
19537,Maryland,ABL,2001,
19538,Maryland,ABM,2001,
19539,Maryland,ABN,2001,815.6562
19540,Maryland,ABO,2001,811.1762
19541,Maryland,ABP,2001,34.801
19542,Maryland,ABQ,2001,290.378
19543,Maryland,ABR,2001,175.025
19544,Maryland,ABS,2001,4.9387
19545,Maryland,ABT,2001,
19546,Maryland,ABU,2001,
19547,Maryland,ABV,2001,860640.0
19548,Maryland,ABW,2001,807331.0
19549,Maryland,ABX,2001,
19550,Maryland,ABY,2001,
19551,Maryland,ABZ,2001,
19552,Maryland,ACA,2001,8833.462456000001
19553,Maryland,ACB,2001,
19554,Maryland,ACD,2001,
19555,Massachusetts,AAC,2001,
19556,Massachusetts,AAD,2001,44200.0
19557,Massachusetts,AAE,2001,6100.0
19558,Massachusetts,AAF,2001,4076042.0
19559,Massachusetts,AAH,2001,232.0
19560,Massachusetts,AAI,2001,44797.0
19561,Massachusetts,AAQ,2001,52578.0
19562,Massachusetts,AAG,2001,
19563,Massachusetts,AAK,2001,255544975.0
19564,Massachusetts,AAL,2001,39944.0
19565,Massachusetts,AAM,2001,211033845.0
19566,Massachusetts,AAN,2001,32986.0
19567,Massachusetts,ABA,2001,
19568,Massachusetts,ABB,2001,477.8
19569,Massachusetts,ABK,2001,
19570,Massachusetts,ABL,2001,
19571,Massachusetts,ABM,2001,551.457
19572,Massachusetts,ABN,2001,887.1092
19573,Massachusetts,ABO,2001,502.145
19574,Massachusetts,ABP,2001,19.3792
19575,Massachusetts,ABQ,2001,162.502
19576,Massachusetts,ABR,2001,50.2096
19577,Massachusetts,ABS,2001,0.7186
19578,Massachusetts,ABT,2001,
19579,Massachusetts,ABU,2001,
19580,Massachusetts,ABV,2001,973139.0
19581,Massachusetts,ABW,2001,921266.0
19582,Massachusetts,ABX,2001,
19583,Massachusetts,ABY,2001,
19584,Massachusetts,ABZ,2001,
19585,Massachusetts,ACA,2001,10072.96668
19586,Massachusetts,ACB,2001,
19587,Massachusetts,ACD,2001,
19588,Michigan,AAC,2001,
19589,Michigan,AAD,2001,51600.0
19590,Michigan,AAE,2001,53000.0
19591,Michigan,AAF,2001,5526139.0
19592,Michigan,AAH,2001,338.0
19593,Michigan,AAI,2001,93846.0
19594,Michigan,AAQ,2001,45807.0
19595,Michigan,AAG,2001,
19596,Michigan,AAK,2001,307585685.0
19597,Michigan,AAL,2001,30786.0
19598,Michigan,AAM,2001,267663759.0
19599,Michigan,AAN,2001,26790.0
19600,Michigan,ABA,2001,
19601,Michigan,ABB,2001,553.9
19602,Michigan,ABK,2001,
19603,Michigan,ABL,2001,
19604,Michigan,ABM,2001,541.625
19605,Michigan,ABN,2001,865.0081
19606,Michigan,ABO,2001,796.5485
19607,Michigan,ABP,2001,31.5854
19608,Michigan,ABQ,2001,310.705
19609,Michigan,ABR,2001,171.093
19610,Michigan,ABS,2001,4.2773
19611,Michigan,ABT,2001,
19612,Michigan,ABU,2001,
19613,Michigan,ABV,2001,1730669.0
19614,Michigan,ABW,2001,1588300.0
19615,Michigan,ABX,2001,
19616,Michigan,ABY,2001,
19617,Michigan,ABZ,2001,
19618,Michigan,ACA,2001,9030.595667
19619,Michigan,ACB,2001,
19620,Michigan,ACD,2001,
19621,Minnesota,AAC,2001,
19622,Minnesota,AAD,2001,24900.0
19623,Minnesota,AAE,2001,81000.0
19624,Minnesota,AAF,2001,3347333.0
19625,Minnesota,AAH,2001,189.0
19626,Minnesota,AAI,2001,34535.0
19627,Minnesota,AAQ,2001,43514.0
19628,Minnesota,AAG,2001,
19629,Minnesota,AAK,2001,165450224.0
19630,Minnesota,AAL,2001,33204.0
19631,Minnesota,AAM,2001,141616829.0
19632,Minnesota,AAN,2001,28421.0
19633,Minnesota,ABA,2001,
19634,Minnesota,ABB,2001,263.7
19635,Minnesota,ABK,2001,
19636,Minnesota,ABL,2001,
19637,Minnesota,ABM,2001,505.321
19638,Minnesota,ABN,2001,757.3057
19639,Minnesota,ABO,2001,530.9761
19640,Minnesota,ABP,2001,23.798
19641,Minnesota,ABQ,2001,166.976
19642,Minnesota,ABR,2001,54.1876
19643,Minnesota,ABS,2001,0.662
19644,Minnesota,ABT,2001,
19645,Minnesota,ABU,2001,
19646,Minnesota,ABV,2001,851384.0
19647,Minnesota,ABW,2001,818160.0
19648,Minnesota,ABX,2001,
19649,Minnesota,ABY,2001,
19650,Minnesota,ABZ,2001,
19651,Minnesota,ACA,2001,7960.438936
19652,Minnesota,ACB,2001,
19653,Minnesota,ACD,2001,
19654,Mississippi,AAC,2001,
19655,Mississippi,AAD,2001,20200.0
19656,Mississippi,AAE,2001,42000.0
19657,Mississippi,AAF,2001,1456000.0
19658,Mississippi,AAH,2001,68.0
19659,Mississippi,AAI,2001,11393.0
19660,Mississippi,AAQ,2001,32148.0
19661,Mississippi,AAG,2001,
19662,Mississippi,AAK,2001,64911727.0
19663,Mississippi,AAL,2001,22752.0
19664,Mississippi,AAM,2001,58688286.0
19665,Mississippi,AAN,2001,20571.0
19666,Mississippi,ABA,2001,
19667,Mississippi,ABB,2001,349.9
19668,Mississippi,ABK,2001,
19669,Mississippi,ABL,2001,
19670,Mississippi,ABM,2001,
19671,Mississippi,ABN,2001,990.5033
19672,Mississippi,ABO,2001,1045.9513
19673,Mississippi,ABP,2001,59.9128
19674,Mississippi,ABQ,2001,412.381
19675,Mississippi,ABR,2001,271.319
19676,Mississippi,ABS,2001,4.8956
19677,Mississippi,ABT,2001,
19678,Mississippi,ABU,2001,
19679,Mississippi,ABV,2001,493507.0
19680,Mississippi,ABW,2001,461951.0
19681,Mississippi,ABX,2001,
19682,Mississippi,ABY,2001,
19683,Mississippi,ABZ,2001,
19684,Mississippi,ACA,2001,5534.756576
19685,Mississippi,ACB,2001,
19686,Mississippi,ACD,2001,
19687,Missouri,AAC,2001,
19688,Missouri,AAD,2001,39200.0
19689,Missouri,AAE,2001,108000.0
19690,Missouri,AAF,2001,3451921.0
19691,Missouri,AAH,2001,115.0
19692,Missouri,AAI,2001,20434.0
19693,Missouri,AAQ,2001,39612.0
19694,Missouri,AAG,2001,
19695,Missouri,AAK,2001,162089578.0
19696,Missouri,AAL,2001,28733.0
19697,Missouri,AAM,2001,141466316.0
19698,Missouri,AAN,2001,25078.0
19699,Missouri,ABA,2001,
19700,Missouri,ABB,2001,540.5
19701,Missouri,ABK,2001,
19702,Missouri,ABL,2001,
19703,Missouri,ABM,2001,491.284
19704,Missouri,ABN,2001,974.6608
19705,Missouri,ABO,2001,741.5085
19706,Missouri,ABP,2001,37.2909
19707,Missouri,ABQ,2001,247.441
19708,Missouri,ABR,2001,154.737
19709,Missouri,ABS,2001,0.4612
19710,Missouri,ABT,2001,
19711,Missouri,ABU,2001,
19712,Missouri,ABV,2001,909792.0
19713,Missouri,ABW,2001,843148.0
19714,Missouri,ABX,2001,
19715,Missouri,ABY,2001,
19716,Missouri,ABZ,2001,
19717,Missouri,ACA,2001,7264.572962
19718,Missouri,ACB,2001,
19719,Missouri,ACD,2001,
19720,Montana,AAC,2001,
19721,Montana,AAD,2001,6600.0
19722,Montana,AAE,2001,27800.0
19723,Montana,AAF,2001,559911.0
19724,Montana,AAH,2001,19.0
19725,Montana,AAI,2001,3644.0
19726,Montana,AAQ,2001,31212.0
19727,Montana,AAG,2001,
19728,Montana,AAK,2001,22053487.0
19729,Montana,AAL,2001,24316.0
19730,Montana,AAM,2001,19511742.0
19731,Montana,AAN,2001,21513.0
19732,Montana,ABA,2001,
19733,Montana,ABB,2001,352.0
19734,Montana,ABK,2001,
19735,Montana,ABL,2001,
19736,Montana,ABM,2001,526.933
19737,Montana,ABN,2001,911.285
19738,Montana,ABO,2001,682.405
19739,Montana,ABP,2001,27.5255
19740,Montana,ABQ,2001,211.955
19741,Montana,ABR,2001,11.4869
19742,Montana,ABS,2001,
19743,Montana,ABT,2001,
19744,Montana,ABU,2001,
19745,Montana,ABV,2001,151947.0
19746,Montana,ABW,2001,136498.0
19747,Montana,ABX,2001,
19748,Montana,ABY,2001,
19749,Montana,ABZ,2001,
19750,Montana,ACA,2001,7484.018937000002
19751,Montana,ACB,2001,
19752,Montana,ACD,2001,
19753,Nebraska,AAC,2001,
19754,Nebraska,AAD,2001,10800.0
19755,Nebraska,AAE,2001,50000.0
19756,Nebraska,AAF,2001,1175117.0
19757,Nebraska,AAH,2001,
19758,Nebraska,AAI,2001,
19759,Nebraska,AAQ,2001,36044.0
19760,Nebraska,AAG,2001,
19761,Nebraska,AAK,2001,51649982.0
19762,Nebraska,AAL,2001,30032.0
19763,Nebraska,AAM,2001,45582471.0
19764,Nebraska,AAN,2001,26504.0
19765,Nebraska,ABA,2001,
19766,Nebraska,ABB,2001,303.1
19767,Nebraska,ABK,2001,
19768,Nebraska,ABL,2001,
19769,Nebraska,ABM,2001,499.362
19770,Nebraska,ABN,2001,882.2934
19771,Nebraska,ABO,2001,685.2388
19772,Nebraska,ABP,2001,33.2536
19773,Nebraska,ABQ,2001,186.391
19774,Nebraska,ABR,2001,69.1263
19775,Nebraska,ABS,2001,0.5814
19776,Nebraska,ABT,2001,
19777,Nebraska,ABU,2001,
19778,Nebraska,ABV,2001,285095.0
19779,Nebraska,ABW,2001,267909.0
19780,Nebraska,ABX,2001,
19781,Nebraska,ABY,2001,
19782,Nebraska,ABZ,2001,
19783,Nebraska,ACA,2001,7688.034872
19784,Nebraska,ACB,2001,
19785,Nebraska,ACD,2001,
19786,Nevada,AAC,2001,
19787,Nevada,AAD,2001,9600.0
19788,Nevada,AAE,2001,3050.0
19789,Nevada,AAF,2001,1285328.0
19790,Nevada,AAH,2001,71.0
19791,Nevada,AAI,2001,23722.0
19792,Nevada,AAQ,2001,41763.0
19793,Nevada,AAG,2001,
19794,Nevada,AAK,2001,68307123.0
19795,Nevada,AAL,2001,32552.0
19796,Nevada,AAM,2001,59958216.0
19797,Nevada,AAN,2001,28573.0
19798,Nevada,ABA,2001,
19799,Nevada,ABB,2001,589.2
19800,Nevada,ABK,2001,
19801,Nevada,ABL,2001,
19802,Nevada,ABM,2001,513.381
19803,Nevada,ABN,2001,776.0678
19804,Nevada,ABO,2001,572.3188
19805,Nevada,ABP,2001,34.9316
19806,Nevada,ABQ,2001,230.297
19807,Nevada,ABR,2001,83.7099
19808,Nevada,ABS,2001,0.3814
19809,Nevada,ABT,2001,
19810,Nevada,ABU,2001,
19811,Nevada,ABV,2001,356814.0
19812,Nevada,ABW,2001,334853.0
19813,Nevada,ABX,2001,
19814,Nevada,ABY,2001,
19815,Nevada,ABZ,2001,
19816,Nevada,ACA,2001,6150.478032
19817,Nevada,ACB,2001,
19818,Nevada,ACD,2001,
19819,New Hampshire,AAC,2001,
19820,New Hampshire,AAD,2001,6300.0
19821,New Hampshire,AAE,2001,3300.0
19822,New Hampshire,AAF,2001,788156.0
19823,New Hampshire,AAH,2001,29.0
19824,New Hampshire,AAI,2001,9232.0
19825,New Hampshire,AAQ,2001,42165.0
19826,New Hampshire,AAG,2001,
19827,New Hampshire,AAK,2001,46228337.0
19828,New Hampshire,AAL,2001,36820.0
19829,New Hampshire,AAM,2001,40555046.0
19830,New Hampshire,AAN,2001,32301.0
19831,New Hampshire,ABA,2001,
19832,New Hampshire,ABB,2001,170.2
19833,New Hampshire,ABK,2001,
19834,New Hampshire,ABL,2001,
19835,New Hampshire,ABM,2001,542.58
19836,New Hampshire,ABN,2001,781.7497
19837,New Hampshire,ABO,2001,377.3585
19838,New Hampshire,ABP,2001,37.7309
19839,New Hampshire,ABQ,2001,109.818
19840,New Hampshire,ABR,2001,13.9754
19841,New Hampshire,ABS,2001,0.0794
19842,New Hampshire,ABT,2001,
19843,New Hampshire,ABU,2001,
19844,New Hampshire,ABV,2001,206847.0
19845,New Hampshire,ABW,2001,199429.0
19846,New Hampshire,ABX,2001,
19847,New Hampshire,ABY,2001,
19848,New Hampshire,ABZ,2001,
19849,New Hampshire,ACA,2001,7655.62385
19850,New Hampshire,ACB,2001,
19851,New Hampshire,ACD,2001,
19852,New Jersey,AAC,2001,
19853,New Jersey,AAD,2001,46200.0
19854,New Jersey,AAE,2001,9800.0
19855,New Jersey,AAF,2001,4776810.0
19856,New Jersey,AAH,2001,184.0
19857,New Jersey,AAI,2001,35508.0
19858,New Jersey,AAQ,2001,52748.0
19859,New Jersey,AAG,2001,
19860,New Jersey,AAK,2001,344672849.0
19861,New Jersey,AAL,2001,40585.0
19862,New Jersey,AAM,2001,290465114.0
19863,New Jersey,AAN,2001,34202.0
19864,New Jersey,ABA,2001,
19865,New Jersey,ABB,2001,388.8
19866,New Jersey,ABK,2001,
19867,New Jersey,ABL,2001,
19868,New Jersey,ABM,2001,568.044
19869,New Jersey,ABN,2001,879.6997
19870,New Jersey,ABO,2001,667.8767
19871,New Jersey,ABP,2001,20.8915
19872,New Jersey,ABQ,2001,191.655
19873,New Jersey,ABR,2001,104.816
19874,New Jersey,ABS,2001,1.6097
19875,New Jersey,ABT,2001,
19876,New Jersey,ABU,2001,
19877,New Jersey,ABV,2001,1341656.0
19878,New Jersey,ABW,2001,1297217.0
19879,New Jersey,ABX,2001,
19880,New Jersey,ABY,2001,
19881,New Jersey,ABZ,2001,
19882,New Jersey,ACA,2001,11751.94309
19883,New Jersey,ACB,2001,
19884,New Jersey,ACD,2001,
19885,New Mexico,AAC,2001,
19886,New Mexico,AAD,2001,16600.0
19887,New Mexico,AAE,2001,17800.0
19888,New Mexico,AAF,2001,976540.0
19889,New Mexico,AAH,2001,22.0
19890,New Mexico,AAI,2001,5392.0
19891,New Mexico,AAQ,2001,36092.0
19892,New Mexico,AAG,2001,
19893,New Mexico,AAK,2001,45083587.0
19894,New Mexico,AAL,2001,24613.0
19895,New Mexico,AAM,2001,40113092.0
19896,New Mexico,AAN,2001,21899.0
19897,New Mexico,ABA,2001,
19898,New Mexico,ABB,2001,780.4
19899,New Mexico,ABK,2001,
19900,New Mexico,ABL,2001,
19901,New Mexico,ABM,2001,441.011
19902,New Mexico,ABN,2001,771.3642
19903,New Mexico,ABO,2001,643.8721
19904,New Mexico,ABP,2001,36.8767
19905,New Mexico,ABQ,2001,341.574
19906,New Mexico,ABR,2001,56.8016
19907,New Mexico,ABS,2001,1.0377
19908,New Mexico,ABT,2001,
19909,New Mexico,ABU,2001,
19910,New Mexico,ABV,2001,320260.0
19911,New Mexico,ABW,2001,320082.0
19912,New Mexico,ABX,2001,
19913,New Mexico,ABY,2001,
19914,New Mexico,ABZ,2001,
19915,New Mexico,ACA,2001,6320.246481
19916,New Mexico,ACB,2001,
19917,New Mexico,ACD,2001,
19918,New York,AAC,2001,
19919,New York,AAD,2001,116400.0
19920,New York,AAE,2001,37500.0
19921,New York,AAF,2001,10438575.0
19922,New York,AAH,2001,355.0
19923,New York,AAI,2001,67988.0
19924,New York,AAQ,2001,56172.0
19925,New York,AAG,2001,
19926,New York,AAK,2001,709589003.0
19927,New York,AAL,2001,37185.0
19928,New York,AAM,2001,584041182.0
19929,New York,AAN,2001,30606.0
19930,New York,ABA,2001,
19931,New York,ABB,2001,513.6
19932,New York,ABK,2001,
19933,New York,ABL,2001,
19934,New York,ABM,2001,517.9680000000002
19935,New York,ABN,2001,834.4671
19936,New York,ABO,2001,586.4105
19937,New York,ABP,2001,29.2999
19938,New York,ABQ,2001,243.094
19939,New York,ABR,2001,116.844
19940,New York,ABS,2001,1.5929
19941,New York,ABT,2001,
19942,New York,ABU,2001,
19943,New York,ABV,2001,2872132.0
19944,New York,ABW,2001,2610320.0
19945,New York,ABX,2001,
19946,New York,ABY,2001,
19947,New York,ABZ,2001,
19948,New York,ACA,2001,11886.91307
19949,New York,ACB,2001,
19950,New York,ACD,2001,
19951,North Carolina,AAC,2001,
19952,North Carolina,AAD,2001,44600.0
19953,North Carolina,AAE,2001,55000.0
19954,North Carolina,AAF,2001,4855441.0
19955,North Carolina,AAH,2001,202.0
19956,North Carolina,AAI,2001,43311.0
19957,North Carolina,AAQ,2001,39325.0
19958,North Carolina,AAG,2001,
19959,North Carolina,AAK,2001,227904776.0
19960,North Carolina,AAL,2001,27759.0
19961,North Carolina,AAM,2001,197763644.0
19962,North Carolina,AAN,2001,24088.0
19963,North Carolina,ABA,2001,
19964,North Carolina,ABB,2001,493.1
19965,North Carolina,ABK,2001,
19966,North Carolina,ABL,2001,
19967,North Carolina,ABM,2001,474.255
19968,North Carolina,ABN,2001,863.9823
19969,North Carolina,ABO,2001,847.5146
19970,North Carolina,ABP,2001,32.3234
19971,North Carolina,ABQ,2001,269.324
19972,North Carolina,ABR,2001,202.081
19973,North Carolina,ABS,2001,5.4228
19974,North Carolina,ABT,2001,
19975,North Carolina,ABU,2001,
19976,North Carolina,ABV,2001,1315363.0
19977,North Carolina,ABW,2001,1225681.0
19978,North Carolina,ABX,2001,
19979,North Carolina,ABY,2001,
19980,North Carolina,ABZ,2001,
19981,North Carolina,ACA,2001,6817.062140000001
19982,North Carolina,ACB,2001,
19983,North Carolina,ACD,2001,
19984,North Dakota,AAC,2001,
19985,North Dakota,AAD,2001,5900.0
19986,North Dakota,AAE,2001,30600.0
19987,North Dakota,AAF,2001,445422.0
19988,North Dakota,AAH,2001,16.0
19989,North Dakota,AAI,2001,2433.0
19990,North Dakota,AAQ,2001,31310.0
19991,North Dakota,AAG,2001,
19992,North Dakota,AAK,2001,17036787.0
19993,North Dakota,AAL,2001,26659.0
19994,North Dakota,AAM,2001,15330677.0
19995,North Dakota,AAN,2001,23989.0
19996,North Dakota,ABA,2001,
19997,North Dakota,ABB,2001,79.3
19998,North Dakota,ABK,2001,
19999,North Dakota,ABL,2001,
20000,North Dakota,ABM,2001,
20001,North Dakota,ABN,2001,946.387
20002,North Dakota,ABO,2001,901.507
20003,North Dakota,ABP,2001,
20004,North Dakota,ABQ,2001,166.83700000000005
20005,North Dakota,ABR,2001,8.7974
20006,North Dakota,ABS,2001,
20007,North Dakota,ABT,2001,
20008,North Dakota,ABU,2001,
20009,North Dakota,ABV,2001,106047.0
20010,North Dakota,ABW,2001,100028.0
20011,North Dakota,ABX,2001,
20012,North Dakota,ABY,2001,
20013,North Dakota,ABZ,2001,
20014,North Dakota,ACA,2001,6466.973999
20015,North Dakota,ACB,2001,
20016,North Dakota,ACD,2001,
20017,Ohio,AAC,2001,
20018,Ohio,AAD,2001,61700.0
20019,Ohio,AAE,2001,78000.0
20020,Ohio,AAF,2001,6725662.0
20021,Ohio,AAH,2001,325.0
20022,Ohio,AAI,2001,53474.0
20023,Ohio,AAQ,2001,40996.0
20024,Ohio,AAG,2001,
20025,Ohio,AAK,2001,332936158.0
20026,Ohio,AAL,2001,29237.0
20027,Ohio,AAM,2001,287705110.0
20028,Ohio,AAN,2001,25265.0
20029,Ohio,ABA,2001,
20030,Ohio,ABB,2001,351.4
20031,Ohio,ABK,2001,
