,region_name,year,AAC,AAD,AAE,AAF,AAG,AAH,AAI,AAK,AAL,AAM,AAN,AAQ,ABA,ABB,ABK,ABL,ABM,ABN,ABO,ABP,ABQ,ABR,ABS,ABT,ABU,ABV,ABW,ABX,ABY,ABZ,ACA,ACB,ACD
390,Indiana,2002,,34200.0,60300.0,3554515.0,,163.0,29959.0,178158904.0,28941.0,158663200.0,25774.0,40372.0,10.2,357.3,,,505.995,899.8749,780.2109,35.1385,277.639,120.067,1.0066,,,1003875.0,942506.0,,,,8267.692198,2992747.0,22954817.0
391,Indiana,2003,5241.0,35500.0,59500.0,3554429.0,,157.0,27149.0,182215699.0,29406.0,163744633.0,26425.0,41737.0,9.5,352.3,13.95,66.08,498.167,903.1994,782.6283,34.7709,275.597,107.834,0.807,,,1011130.0,943735.0,,,,8582.103839,,
392,Indiana,2004,6262.0,37900.0,59300.0,3597377.0,,108.0,21311.0,189976741.0,30479.0,171300721.0,27483.0,43454.0,10.8,325.9,13.98,66.85,488.855,869.7407,809.0989,37.0988,295.628,109.834,0.9619,,,1021348.0,943735.0,,,56008.0,9033.23453,,
393,Indiana,2005,6913.0,42300.0,59000.0,3639388.0,,107.0,18373.0,195121894.0,31077.0,174687644.0,27823.0,44674.0,12.2,324.0,13.89,66.99,489.349,886.74,820.6937,38.309,319.883,129.05,0.9885,,,1035074.0,944944.0,60592.0,17.08268,55444.0,9639.651533,,
394,Indiana,2006,8122.0,43700.0,59000.0,3679389.0,,98.0,17120.0,207376568.0,32747.0,184998693.0,29213.0,46170.0,12.7,321.6,14.0,68.15,499.102,878.3342,813.1015,35.5827,314.547,138.306,1.473,,,1045940.0,966967.0,,17.04985,57920.0,9557.70566,,
395,Indiana,2007,6639.0,47300.0,61000.0,3726658.0,,119.0,17443.0,215098965.0,33717.0,190742269.0,29899.0,47379.0,12.3,335.8,14.0862,69.2409,493.23800000000006,846.4482,771.9513,30.4192,326.415,138.528,0.851,,,1046764.0,976373.0,62334.0,16.79286,59887.0,9726.89478,6974313.0,22924685.0
396,Indiana,2008,8028.0,52800.0,60700.0,3691356.0,,289.0,46816.0,225759917.0,35139.0,201376161.0,31344.0,48568.0,13.1,337.6,13.8124,68.4919,489.184,883.3263,701.7624,35.2861,347.416,137.514,2.1955,,,1046147.0,969976.0,62668.0,16.69347993,61901.0,9569.00846,6689851.0,
397,Indiana,2009,9087.0,61100.0,61100.0,3534937.0,,277.0,39600.0,220157359.0,34084.0,201109213.0,31135.0,48191.0,16.1,334.0,13.4183,67.1464,479.288,866.5457,792.3708,30.6447,338.341,106.413,2.4599,80.2828,22.7809,1046661.0,973342.0,62258.0,16.81167079,63663.0,9946.036509,6500032.0,
398,Indiana,2010,8539.0,58600.0,61200.0,3528105.0,,114.0,12835.0,227692069.0,35081.0,207139699.0,31914.0,49647.0,16.3,323.3,12.9461,65.2015,470.522,875.1501,759.4005,26.5868,352.031,100.188,2.699,,,1047232.0,976503.0,58121.0,18.01813458,64551.0,10159.972,8210573.0,
399,Indiana,2011,8262.0,,61100.0,3593898.0,,109.0,12423.0,242797724.0,37259.0,218755622.0,33570.0,50828.0,15.6,331.8,12.8436,65.0164,458.857,893.1706,774.8953,28.342,426.597,100.799,2.6546,80.5253,22.767,1040765.0,976225.0,62338.58,16.69535944,66133.0,9923.889458,8916478.0,
400,Indiana,2012,8359.0,,58700.0,3643822.0,,106.0,13710.0,253770962.0,38816.0,229636913.0,35125.0,52192.0,15.2,345.7,12.731,64.6888,,907.5249,669.3263,33.4579,451.331,112.248,3.4265,82.5662,23.346,1041369.0,976337.0,59863.28,17.39578921,65667.0,10220.33486,8163419.0,22928756.0
401,Indiana,2013,7668.0,,58500.0,3685255.0,,,,257170310.0,39148.0,230986402.0,35163.0,52477.0,11.6,349.9,12.647,64.3136,,924.0132,723.5279,27.228,428.661,109.28,3.2888,82.8908,23.7201,1047385.0,977509.0,59823.14,17.50802449,66595.0,10036.90589,8791701.0,
402,Indiana,2014,8008.0,,58200.0,3739523.0,,,,266952598.0,40477.0,239832094.0,36364.0,54059.0,,,,,,,,,,,,83.2405,15.7567,1042400.0,976479.0,56547.39,18.50251621,67560.0,10078.39113,7615928.0,
403,Indiana,2015,8554.0,,57700.0,3808403.0,,,,277628668.0,41984.0,248317570.0,37551.0,55159.0,,,,,,,,,,,,,,1038600.0,,,,66840.0,,,
404,Indiana,2016,,,57500.0,,,,,288486508.0,43492.0,258978132.0,39044.0,,,,,,,,,,,,,,,1034500.0,,,,66890.0,,,
405,Iowa,1990,,,,1634995.0,,,,49067459.0,17644.0,43432593.0,15618.0,22945.0,,299.7,,,,,,,234.051,83.8182,2.6968,,,483652.0,450224.0,,,31796.0,4452.766474,,
406,Iowa,1991,,,,1654110.0,,,,50202706.0,17945.0,44533058.0,15918.0,23845.0,,303.3,,,,,,,237.274,70.1312,2.4306,,,,,,,,4679.141343,,
407,Iowa,1992,,,,1669175.0,,,,53914617.0,19130.0,48071904.0,17056.0,25247.0,,278.0,,,,,,,217.748,58.6858,2.1644,,,,,,,,5096.0,,
408,Iowa,1993,,,,1691565.0,36515.0,,,54137967.0,19083.0,48082923.0,16949.0,26072.0,,325.5,,,,,,,183.788,67.5015,2.2559,,,,,,,,5256.956252,,
409,Iowa,1994,,,,1724805.0,,,,59005529.0,20698.0,52541760.0,18431.0,27000.0,,315.1,,,,,,,189.88,57.7042,2.6309,,,,,,,,5288.448809,,
410,Iowa,1995,,,,1784926.0,,,,61476185.0,21440.0,54638166.0,19055.0,27480.0,,354.4,,,,,,,177.48,60.0898,1.6740000000000002,,,502343.0,,,,,5483.1533439999985,,
411,Iowa,1996,,13400.0,,1815405.0,,,,67006658.0,23266.0,59591899.0,20692.0,28243.0,,272.5,,,,,,,144.618,39.7569,0.7986,,,,,,,,5771.737235000001,,
412,Iowa,1997,,13600.0,,1841110.0,,,,70118131.0,24253.0,61891739.0,21408.0,29424.0,,310.0,,,,,,,169.727,45.3458,0.2421,,,,,,,,6047.393115999998,6381676.0,
413,Iowa,1998,,14500.0,,1877996.0,,32.0,2831.0,73443712.0,25300.0,64759082.0,22309.0,31036.0,,311.5,,,,,,,178.237,55.669,0.1722,,,,,,,,6295.170189,,
414,Iowa,1999,,14600.0,,1895217.0,,45.0,8184.0,75382397.0,25837.0,66470057.0,22782.0,32190.0,,280.0,,,502.825,973.7685,582.7506,31.3676,188.886,46.7845,0.3085,,,,,,,,6548.131029,,
415,Iowa,2000,,14800.0,,1914632.0,20082.0,67.0,9453.0,80584533.0,27512.0,71305415.0,24344.0,33607.0,,266.4,,,498.762,958.8822,644.2862,32.337,204.422,47.5289,0.3756,81.44995203,21.2,495080.0,471384.0,34636.0,14.29379836,33926.0,6925.003927,,
416,Iowa,2001,,17400.0,92000.0,1902162.0,,101.0,15591.0,82906560.0,28276.0,73516047.0,25074.0,34882.0,,268.2,,,508.234,947.8523,558.9243,30.6303,194.375,48.3634,0.1705,,,485932.0,462276.0,,,,7340.298851,,
417,Iowa,2002,,18800.0,90600.0,1880298.0,,42.0,5473.0,84963006.0,28956.0,76711799.0,26144.0,35911.0,9.7,285.7,,,510.02,953.5027,534.2569,27.9616,210.947,50.3957,0.2724,,,482210.0,459761.0,,,,7713.565997,6071272.0,35756387.0
418,Iowa,2003,3419.0,17600.0,90000.0,1874426.0,,55.0,8140.0,86723292.0,29478.0,78871678.0,26809.0,37436.0,9.1,277.9,12.98,64.24,498.067,953.8412,563.5206,26.5659,220.478,52.7842,0.4076,,,481226.0,457771.0,,,,7943.305628,,
419,Iowa,2004,4067.0,19200.0,89700.0,1904243.0,,62.0,8693.0,94120989.0,31866.0,85993273.0,29114.0,39193.0,9.9,287.8,13.01,65.03,499.218,910.6406,512.2816,19.8229,235.441,42.2752,0.1692,,,478319.0,457771.0,,,34339.0,8016.666031999999,,
420,Iowa,2005,4535.0,20300.0,89000.0,1936248.0,,55.0,9614.0,96668245.0,32609.0,87583183.0,29544.0,40430.0,10.8,293.0,13.26,66.93,500.084,938.1491,548.4174,26.2961,249.129,54.1409,0.3034,,,483482.0,456559.0,35181.0,13.7427,33547.0,8341.089761,,
421,Iowa,2006,4085.0,21800.0,88600.0,1968350.0,,27.0,4130.0,102703805.0,34434.0,92531864.0,31023.0,41829.0,11.0,285.7,13.61,69.47,504.052,917.374,517.9412,26.1178,281.347,65.92699999999999,0.6371,,,483122.0,477491.0,,13.550670000000002,33693.0,8459.613031,,
422,Iowa,2007,3103.0,21600.0,92800.0,1997501.0,,44.0,6760.0,110015525.0,36681.0,98381037.0,32802.0,43737.0,11.0,300.2,13.6322,70.3017,501.512,907.6051,548.0186,27.6534,289.253,64.5238,0.7028,,,485115.0,481528.0,36089.0,13.44218,34127.0,8788.549152,15479310.0,35747594.0
423,Iowa,2008,3696.0,23900.0,91400.0,2001992.0,,79.0,10208.0,117010217.0,38787.0,104996094.0,34805.0,45215.0,11.5,288.1,13.3336,69.4403,500.244,946.0894,557.962,34.7246,312.134,56.6184,0.5329,,,487559.0,492922.0,35961.0,13.55799338,34573.0,9127.683755,14268676.0,
424,Iowa,2009,3963.0,29400.0,90300.0,1965704.0,,87.0,10473.0,113322375.0,37365.0,103578579.0,34152.0,45819.0,10.7,282.1,13.0902,68.77,510.34,908.1827,456.8846,29.1142,312.714,55.1223,0.7647,87.863,24.9571,491842.0,451403.0,35842.15,13.7224469,33926.0,10481.68358,13734555.0,
425,Iowa,2010,4245.0,28400.0,89100.0,1951933.0,,33.0,5832.0,115762598.0,37946.0,105429794.0,34559.0,46922.0,10.3,268.5,12.7099,67.1398,500.897,910.7606,482.697,18.4085,346.05300000000005,59.1855,0.6237,,,495775.0,455579.0,34642.08,14.31135197,34462.0,10523.54917,17244186.0,
426,Iowa,2011,4624.0,,88900.0,1977990.0,,34.0,4639.0,125236725.0,40857.0,113010456.0,36869.0,47900.0,10.4,257.3,12.4788,66.0845,490.156,919.8127,477.9383,25.4355,349.5730000000001,62.6978,0.6531,87.4508,25.7533,495870.0,459613.0,34658.15,14.30745726,33853.0,10565.12944,21075616.0,
427,Iowa,2012,4679.0,,88600.0,1994470.0,,27.0,3507.0,130989989.0,42580.0,117901179.0,38326.0,49688.0,10.3,263.9,12.5893,66.7632,,923.2078,532.1773,27.8101,370.082,65.253,2.277,89.1294,26.8221,499825.0,462585.0,35080.24,14.24804961,33230.0,10748.17362,19606751.0,35748541.0
428,Iowa,2013,4105.0,,88500.0,2020217.0,,,,133536267.0,43189.0,119584020.0,38676.0,50189.0,10.8,260.9,12.6501,67.0699,,936.7024,424.3281,22.3574,356.289,47.8826,3.4481,88.8104,25.9619,502964.0,471263.0,35396.65,14.20936727,32548.0,10914.86374,15750583.0,
429,Iowa,2014,4225.0,,88000.0,2038226.0,,,,138125908.0,44442.0,123761837.0,39820.0,52389.0,,,,,,,,,,,,89.7269,18.4405,504500.0,471430.0,35684.09,14.16068057,32600.0,11358.72304,14424291.0,
430,Iowa,2015,5047.0,,87500.0,2064932.0,,,,143393977.0,45930.0,127886188.0,40963.0,53566.0,,,,,,,,,,,,,,506800.0,,,,32640.0,,,
431,Iowa,2016,,,87000.0,,,,,146685133.0,46794.0,131136198.0,41834.0,,,,,,,,,,,,,,,508700.0,,,,32820.0,,,
432,Kansas,1990,,,,1473893.0,,,,45671041.0,18406.0,40409048.0,16285.0,24430.0,,447.7,,,,,,,214.641,195.297,2.9016,,,437034.0,388986.0,,,25367.0,4751.590145,,
433,Kansas,1991,,,,1489215.0,,,,47310950.0,18934.0,42022672.0,16818.0,25510.0,,499.6,,,,,,,271.579,185.615,8.0841,,,,,,,,4874.164197,,
434,Kansas,1992,,,,1501541.0,,,,51020010.0,20147.0,45587493.0,18002.0,26993.0,,510.8,,,,,,,277.366,173.907,10.3459,,,,,,,,5007.0,,
435,Kansas,1993,,,,1524596.0,29818.0,,,53382924.0,20881.0,47582667.0,18612.0,27764.0,,496.4,,,,,,,227.455,147.504,5.085,,,,,,,,5441.985424,,
436,Kansas,1994,,,,1551442.0,,,,55822198.0,21632.0,49657245.0,19243.0,28527.0,,443.0,,,,,,,247.664,142.336,2.8289,,,,,,,,5659.435871,,
437,Kansas,1995,,,,1600063.0,,,,58154336.0,22358.0,51448935.0,19780.0,29235.0,,420.7,,,,,,,204.305,107.535,1.807,,,463008.0,,,,,5817.224883,,
438,Kansas,1996,,12300.0,,1632161.0,,,,61972792.0,23703.0,54586483.0,20878.0,30067.0,,413.8,,,,,,,170.16299999999995,78.1778,1.0709,,,,,,,,5971.278724,,
439,Kansas,1997,,12500.0,,1676805.0,,,,65844794.0,24986.0,57583646.0,21851.0,31309.0,,429.7,,,,,,,175.578,78.7389,1.2143,,,,,,,,6158.365969,3352243.0,
440,Kansas,1998,,13400.0,,1723460.0,,12.0,4052.0,70029330.0,26321.0,61175593.0,22993.0,32677.0,,417.3,,,,,,,209.99,98.5493,0.5262,,,,,,,,6406.081334,,
441,Kansas,1999,,13800.0,,1740764.0,,32.0,7179.0,72401435.0,27032.0,63206991.0,23599.0,34085.0,,382.8,,,496.173,913.701,750.3248,41.4757,227.492,99.502,0.5227,,,,,,,,6707.6521950000015,,
442,Kansas,2000,,14300.0,,1760325.0,12404.0,23.0,3473.0,76512050.0,28404.0,66686903.0,24757.0,35782.0,,389.4,,,493.136,919.3883,690.3836,41.665,224.916,103.805,0.2228,78.30835063,25.8,470610.0,426853.0,32742.0,14.37328202,29102.0,6962.147739,,
443,Kansas,2001,,16700.0,64500.0,1767574.0,,42.0,14574.0,79087763.0,29268.0,69226597.0,25619.0,36933.0,,403.7,,,486.95,912.1215,741.9088,41.3595,223.898,98.7741,0.9252,,,470205.0,413670.0,,,,7680.991434,,
444,Kansas,2002,,17500.0,64500.0,1751676.0,,52.0,15066.0,79737565.0,29385.0,71171090.0,26228.0,37934.0,10.7,377.2,,,483.536,922.0813,729.946,41.4471,249.79,101.035,0.7364,,,470957.0,419285.0,,,,8342.212014,2418447.0,52361520.0
445,Kansas,2003,3804.0,18200.0,64500.0,1739382.0,,43.0,10532.0,82089882.0,30147.0,74041947.0,27191.0,39265.0,10.4,397.5,14.5,69.73,493.59,903.157,673.0547,39.8024,266.164,97.1908,0.9179,,,470490.0,415529.0,,,,8373.004198,,
446,Kansas,2004,4139.0,19100.0,64500.0,1752529.0,,40.0,8683.0,83860092.0,30669.0,75681804.0,27678.0,41144.0,11.1,377.9,14.51,70.47,495.503,871.0589,731.2803,39.6325,273.91700000000003,92.9263,0.8774,,,469136.0,415529.0,,,30155.0,8804.249273000001,,
447,Kansas,2005,4512.0,20500.0,64500.0,1767517.0,,32.0,5003.0,88583966.0,32268.0,79145186.0,28829.0,42655.0,11.7,389.0,14.53,71.26,492.942,899.0642,763.9737,29.1236,270.30400000000003,94.9106,0.6922,,,467525.0,411455.0,33608.0,13.91112,30355.0,9036.596605,,
448,Kansas,2006,4277.0,21500.0,64000.0,1797453.0,,29.0,4430.0,97677245.0,35353.0,86814002.0,31421.0,44503.0,12.4,432.7,14.83,73.7,494.589,888.6577,742.1528,31.8467,283.241,79.9544,0.9768,,,469506.0,407812.0,,13.30158,29818.0,9905.095882,,
449,Kansas,2007,4141.0,22700.0,65500.0,1847146.0,,27.0,4262.0,105406658.0,37865.0,93101843.0,33444.0,46429.0,11.2,458.6,15.0888,75.6808,507.094,879.7734,810.7911,24.4893,294.6690000000001,82.2047,1.0086,,,468295.0,422142.0,35359.0,13.24401,30139.0,10279.66228,6204335.0,52320102.0
450,Kansas,2008,5344.0,25100.0,64700.0,1861559.0,,55.0,8042.0,115633816.0,41179.0,102738637.0,36587.0,48295.0,11.3,412.3,14.8974,75.5561,505.592,889.3989999999999,737.0054,41.7093,328.607,81.1524,1.0706,,,471060.0,418751.0,35883.0,13.12766491,30737.0,11065.08957,7105266.0,
451,Kansas,2009,5319.0,34700.0,63900.0,1818445.0,,89.0,19818.0,111052352.0,39204.0,101110080.0,35694.0,48119.0,13.7,406.6,14.6136,74.7801,490.679,848.0943,702.3257,30.9371,372.861,88.8693,1.1353,85.1139,29.7577,474489.0,418495.0,34700.1,13.67399518,30368.0,11485.44994,6845208.0,
452,Kansas,2010,5501.0,29000.0,63100.0,1802671.0,,49.0,6843.0,112083904.0,39206.0,101533917.0,35516.0,49733.0,14.3,370.8,14.2472,73.2964,479.936,858.7798,620.3109,37.6428,336.509,73.0429,0.6659,,,483701.0,435745.0,34643.8,13.96212309,31642.0,10858.81847,7807436.0,
453,Kansas,2011,5086.0,,62400.0,1820268.0,,41.0,5596.0,122014751.0,42521.0,109720595.0,38237.0,51178.0,14.3,355.7,13.8066,71.22399999999998,479.881,875.2598,616.8677,27.9902,369.109,76.9355,0.8359,85.3256,30.4874,486108.0,443131.0,37407.3,12.99500365,31370.0,10699.70794,7413100.0,
454,Kansas,2012,4980.0,,61800.0,1841656.0,,38.0,7191.0,129292297.0,44811.0,116634675.0,40424.0,52263.0,14.0,354.6,13.9786,72.3146,,871.4569,641.7869,25.7284,385.841,77.2028,0.8316,86.025,30.1706,489043.0,454740.0,41243.2,11.85754258,31898.0,10712.45253,8095893.0,52325337.0
455,Kansas,2013,5000.0,,61800.0,1869343.0,,,,132683659.0,45867.0,119011687.0,41140.0,53355.0,13.2,327.5,13.4207,69.5369,,878.1748,631.361,36.6895,381.579,74.8812,1.7672,87.2144,30.8557,496440.0,453778.0,38152.9,13.01185493,31922.0,10789.11514,7853648.0,
456,Kansas,2014,4861.0,,61000.0,1895260.0,,,,134654953.0,46443.0,120712342.0,41634.0,54448.0,,,,,,,,,,,,86.4669,20.0731,498600.0,454681.0,37659.08,13.20465078,32150.0,11180.08994,6509969.0,
457,Kansas,2015,5419.0,,60400.0,1913784.0,,,,137316497.0,47241.0,122587854.0,42174.0,56112.0,,,,,,,,,,,,,,502100.0,,,,31750.0,,,
458,Kansas,2016,,,59600.0,,,,,141112300.0,48537.0,126571641.0,43536.0,,,,,,,,,,,,,,,504800.0,,,,32750.0,,,
459,Kentucky,1990,,,,1906123.0,,,,57482504.0,15561.0,50742303.0,13736.0,24240.0,,390.4,,,,,,,103.897,156.197,3.1673,,,636401.0,569795.0,,,38005.0,3745.225438,,
460,Kentucky,1991,,,,1903273.0,,,,60643068.0,16292.0,53851924.0,14467.0,25361.0,,438.0,,,,,,,148.40200000000004,158.96,3.0089,,,,,,,,4353.706872,,
461,Kentucky,1992,,,,1949274.0,,,,65371767.0,17361.0,58090631.0,15427.0,26940.0,,535.5,,,,,,,141.868,124.048,4.8334,,,,,,,,4719.0,,
462,Kentucky,1993,,,,1992841.0,83320.0,,,67907191.0,17813.0,60271669.0,15810.0,27543.0,,462.7,,,,,,,143.72299999999996,121.373,8.6826,,,,,,,,4872.125335,,
463,Kentucky,1994,,,,2034504.0,,,,71377080.0,18544.0,63194685.0,16418.0,28305.0,,444.0,,,,,,,146.268,133.2,5.4039,,,,,,,,5107.295718,,
464,Kentucky,1995,,,,2109525.0,,,,74798939.0,19241.0,65967641.0,16969.0,28789.0,,364.7,,,,,,,177.59799999999996,122.215,4.7589,,,659821.0,,,,,5216.653196,,
465,Kentucky,1996,,19600.0,,2141075.0,,,,79385813.0,20254.0,69854663.0,17822.0,29708.0,,320.5,,,,,,,173.618,107.895,3.929,,,,,,,,5545.21111,,
466,Kentucky,1997,,21300.0,,2188877.0,,,,84293663.0,21325.0,73782180.0,18666.0,30823.0,,316.9,,,,,,,160.192,101.879,3.4154,,,,,,,,5928.958167,1610935.0,
467,Kentucky,1998,,23200.0,,2223793.0,,36.0,6934.0,89291011.0,22405.0,77949583.0,19559.0,32084.0,,328.0,,,,,,,161.615,95.6745,2.6597,,,,,,,,6124.700123,,
468,Kentucky,1999,,23800.0,,2264542.0,,32.0,5124.0,93068131.0,23162.0,81228462.0,20216.0,33519.0,,308.3,,,532.347,978.6083,778.8369,27.7305,183.621,83.3488,2.5137,,,,,,,,6500.723123,,
469,Kentucky,2000,,24400.0,,2306495.0,37471.0,75.0,12988.0,100491384.0,24819.0,88034160.0,21742.0,34921.0,,294.5,,,535.04,977.3938,739.6886,35.1705,199.144,86.4941,2.0994,74.9331932,17.1,665850.0,565693.0,39589.0,16.8190659,36830.0,6784.2348379999985,,
470,Kentucky,2001,,25800.0,88000.0,2283686.0,,83.0,16300.0,103880570.0,25535.0,90921077.0,22350.0,36736.0,,258.3,,,544.243,979.8355,591.1133,39.13800000000001,218.27,88.1829,1.1797,,,654363.0,566451.0,,,,7173.709014,,
471,Kentucky,2002,,28900.0,87000.0,2264456.0,,88.0,12452.0,106192366.0,25965.0,94602655.0,23131.0,38180.0,15.4,271.4,,,536.4590000000002,995.0671,732.7651,34.9549,213.932,92.1598,2.1501,,,660782.0,569538.0,,,,7535.704937,1110209.0,25426029.0
472,Kentucky,2003,3038.0,31200.0,87000.0,2275179.0,,63.0,10497.0,109033108.0,26483.0,97809622.0,23757.0,39721.0,14.3,248.5,13.42,63.19,530.2330000000002,977.3947,704.1993,39.3457,193.816,86.8905,0.8014,,,663369.0,570911.0,,,,7728.41633,,
473,Kentucky,2004,3820.0,31700.0,85000.0,2303499.0,,75.0,11018.0,115700799.0,27906.0,104441790.0,25190.0,41436.0,16.0,245.1,13.44,64.06,534.016,932.1046,687.1353,37.4837,156.05700000000004,66.5232,1.1336,,,674796.0,570911.0,,,37787.0,7975.642806,,
474,Kentucky,2005,5265.0,34700.0,84000.0,2341155.0,,75.0,11038.0,121353573.0,29013.0,108816372.0,26016.0,43015.0,16.9,267.0,13.49,65.04,528.802,961.6419,677.3355,40.4974,200.1,70.3263,1.246,,,679878.0,574380.0,42413.0,16.02994,38399.0,8378.758388,,
475,Kentucky,2006,5504.0,37600.0,84000.0,2378490.0,,74.0,9444.0,128434393.0,30440.0,115112465.0,27283.0,44174.0,17.0,270.1,13.81,67.26,545.293,950.4558,779.2762,34.0468,212.55,77.9111,1.7356,,,683152.0,580937.0,,15.75135,38449.0,8974.501162999999,,
476,Kentucky,2007,4340.0,35900.0,85300.0,2419801.0,,60.0,8788.0,134438098.0,31583.0,119879230.0,28163.0,45657.0,17.3,290.7,13.947,68.7543,547.515,941.8156,684.235,29.1671,207.428,81.3161,1.3203,,,666225.0,583102.0,43536.0,15.30285,39099.0,9303.0394,1810713.0,25275577.0
477,Kentucky,2008,5315.0,52300.0,83500.0,2408116.0,,125.0,17323.0,141421812.0,32966.0,126289374.0,29439.0,47131.0,17.3,297.2,13.6076,67.7221,539.93,963.4074,691.8986,30.4433,284.898,106.529,2.1784,,,670030.0,585775.0,43451.0,15.42035856,39339.0,9939.909429,2253791.0,
478,Kentucky,2009,5260.0,50000.0,81800.0,2333292.0,,198.0,35464.0,139458607.0,32304.0,127249653.0,29476.0,47612.0,17.0,255.0,13.331,67.1929,533.8380000000002,958.5196,707.8037,34.0998,308.128,88.7088,2.1325,83.3377,20.4526,680089.0,585556.0,41980.96,16.19993921,41851.0,10053.50514,2432544.0,
479,Kentucky,2010,4930.0,57300.0,80100.0,2328325.0,,92.0,15401.0,143617957.0,33026.0,130671505.0,30049.0,49366.0,17.7,243.9,12.8553,65.2562,535.837,967.4913,686.7311,32.5736,377.382,100.13,3.2032,,,673128.0,587102.0,42041.84,16.01090723,42664.0,10376.07517,2142355.0,
480,Kentucky,2011,5403.0,,78600.0,2371162.0,,100.0,13893.0,150669444.0,34483.0,136004071.0,31127.0,50446.0,16.0,239.6,12.6723,64.7216,518.612,976.1227,634.9437,38.9731,380.582,103.471,2.9524,83.4153,20.743,681987.0,593323.0,41859.68,16.29221724,43031.0,10468.92405,2869205.0,
481,Kentucky,2012,5243.0,,77100.0,2391148.0,,107.0,18844.0,155996922.0,35577.0,141199634.0,32202.0,51615.0,17.9,222.6,12.7289,65.445,,996.9564,725.4963,30.0229,394.323,97.7761,3.4243,86.6643,21.5483,685167.0,594440.0,42769.46,16.02000586,42642.0,10700.48878,2635539.0,25271542.0
482,Kentucky,2013,5159.0,,76500.0,2408507.0,,,,156589351.0,35585.0,140598002.0,31951.0,51574.0,20.0,198.8,12.6695,65.2831,,995.5873,652.5375,26.7609,391.15,98.5066,2.7851,84.7791,22.5697,677389.0,618774.0,41820.21,16.19764702,42888.0,10269.18735,3537650.0,
483,Kentucky,2014,5634.0,,76400.0,2438871.0,,,,163526197.0,37055.0,146677297.0,33237.0,52578.0,,,,,,,,,,,,86.2663,13.2976,673300.0,622088.0,41585.62,16.55957035,42400.0,10247.93832,2889658.0,
484,Kentucky,2015,5647.0,,76400.0,2481356.0,,,,170755826.0,38592.0,152581369.0,34485.0,54208.0,,,,,,,,,,,,,,671000.0,,,,41640.0,,,
485,Kentucky,2016,,,76000.0,,,,,175258173.0,39499.0,156986369.0,35381.0,,,,,,,,,,,,,,,669200.0,,,,41900.0,,,
486,Louisiana,1990,,,,2005292.0,,,,64267316.0,15224.0,57961356.0,13730.0,24570.0,,898.4,,,,,,,22.2194,312.659,62.9155,,,784757.0,727125.0,,,36053.0,3903.432283,,
487,Louisiana,1991,,,,2030275.0,,,,67719711.0,15922.0,61211867.0,14392.0,25804.0,,951.0,,,,,,,39.8046,346.815,69.4758,,,,,,,,4196.358606000002,,
488,Louisiana,1992,,,,2038051.0,,,,72590741.0,16909.0,65939507.0,15360.0,27083.0,,984.6,,,,,,,229.094,329.676,63.5686,,,,,,,,4352.0,,
489,Louisiana,1993,,,,2085583.0,89931.0,,,76204711.0,17655.0,69144801.0,16019.0,27648.0,,1061.7,,,,,,,282.803,308.658,60.1887,,,,,,,,4428.18124,,
490,Louisiana,1994,,,,2125502.0,,,,81218487.0,18682.0,73579992.0,16925.0,28468.0,,981.9,,,,,,,244.969,275.838,36.9869,,,,,,,,4519.268628,,
491,Louisiana,1995,,,,2193968.0,,,,85205189.0,19459.0,77008970.0,17587.0,29123.0,,1007.4,,,,,,,208.072,212.205,23.3855,,,797366.0,,,,,4760.57781,,
492,Louisiana,1996,,22100.0,,2238770.0,,,,88954302.0,20222.0,79617440.0,18099.0,29839.0,,929.1,,,,,,,250.518,211.759,12.1167,,,,,,,,4987.631460000001,,
493,Louisiana,1997,,23200.0,,2289998.0,,,,93605316.0,21173.0,83278477.0,18837.0,31008.0,,855.9,,,,,,,261.136,243.878,8.2333,,,,,,,,5200.682525,1457793.0,
494,Louisiana,1998,,22900.0,,2336882.0,,48.0,11443.0,98039104.0,22079.0,87335750.0,19669.0,32307.0,,779.5,,,,,,,342.046,281.487,9.6839,,,,,,,,5643.597737,,
495,Louisiana,1999,,24400.0,,2352001.0,,47.0,9696.0,100305802.0,22486.0,89669015.0,20102.0,32945.0,,732.7,,,504.44,924.4507,965.6502,49.397,372.914,295.664,6.8597,,,,,,,,6019.087756,,
496,Louisiana,2000,,26000.0,,2388047.0,25521.0,37.0,4885.0,105949826.0,23692.0,94700079.0,21177.0,33974.0,,681.1,,,503.723,920.5241,940.6232,51.2707,399.26,296.324,4.6759,72.3147846,18.7,743089.0,701957.0,49915.2,14.887028400000002,38430.0,6255.637781,,
497,Louisiana,2001,,27800.0,28000.0,2397988.0,,71.0,9828.0,113246437.0,25290.0,101168939.0,22593.0,35847.0,,686.3,,,516.899,932.5182,984.1134,51.7057,399.072,274.094,3.8699,,,731328.0,680122.0,,,,6552.879001,,
498,Louisiana,2002,,30000.0,27500.0,2399921.0,,87.0,15279.0,116334048.0,25868.0,105721664.0,23508.0,37320.0,17.0,663.3,,,511.826,933.5448,1031.5195,56.2202,411.409,254.024,3.3908,,,730464.0,674949.0,,,,7061.328922,1065611.0,27879582.0
499,Louisiana,2003,2214.0,31600.0,27200.0,2420170.0,,68.0,8664.0,119821189.0,26503.0,109987860.0,24328.0,38766.0,17.2,636.9,14.39,65.74,505.168,944.8928,951.6929,43.2445,466.38,263.548,4.07,,,727709.0,674333.0,,,,7491.800615000001,,
