"region","series","Unit","Date","Value"
"Mississippi","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2004","243846"
"Mississippi","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2005","283231"
"Mississippi","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2006","316981"
"Mississippi","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2007","369205"
"Mississippi","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2008","384643"
"Mississippi","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2009","324301"
"Mississippi","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2010","316331"
"Mississippi","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2011","347963"
"Mississippi","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2012","395679"
"Mississippi","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2013","415980"
"Mississippi","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2014","526302"
"Mississippi","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2015","534547"
"Mississippi","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2016","463111"
"Missouri","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1992","229730"
"Missouri","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1993","192718"
"Missouri","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1994","252392"
"Missouri","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1995","369424"
"Missouri","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1996","425542"
"Missouri","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1997","411045"
"Missouri","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1998","357904"
"Missouri","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1999","276523"
"Missouri","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2000","265467"
"Missouri","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2001","236261"
"Missouri","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2002","300459"
"Missouri","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2003","205729"
"Missouri","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2004","224366"
"Missouri","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2005","218229"
"Missouri","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2006","343689"
"Missouri","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2007","390657"
"Missouri","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2008","384010"
"Missouri","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2009","278661"
"Missouri","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2010","206936"
"Missouri","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2011","323593"
"Missouri","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2012","301681"
"Missouri","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2013","377258"
"Missouri","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2014","357724"
"Missouri","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2015","425776"
"Missouri","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2016","328736"
"Montana","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1992","57683"
"Montana","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1993","85054"
"Montana","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1994","68872"
"Montana","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1995","75520"
"Montana","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1996","75762"
"Montana","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1997","81999"
"Montana","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1998","77928"
"Montana","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1999","89624"
"Montana","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2000","99772"
"Montana","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2001","103670"
"Montana","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2002","68173"
"Montana","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2003","44137"
"Montana","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2004","67723"
"Montana","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2005","98214"
"Montana","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2006","153675"
"Montana","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2007","178707"
"Montana","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2008","161713"
"Montana","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2009","164255"
"Montana","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2010","93225"
"Montana","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2011","123985"
"Montana","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2012","132361"
"Montana","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2013","170999"
"Montana","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2014","150139"
"Montana","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2015","168039"
"Montana","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2016","118969"
"Nebraska","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1992","103617"
"Nebraska","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1993","102755"
"Nebraska","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1994","113142"
"Nebraska","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1995","123924"
"Nebraska","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1996","126801"
"Nebraska","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1997","137338"
"Nebraska","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1998","142150"
"Nebraska","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1999","135034"
"Nebraska","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2000","140022"
"Nebraska","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2001","138040"
"Nebraska","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2002","107628"
"Nebraska","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2003","111597"
"Nebraska","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2004","167429"
"Nebraska","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2005","198380"
"Nebraska","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2006","262296"
"Nebraska","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2007","213027"
"Nebraska","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2008","232852"
"Nebraska","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2009","198442"
"Nebraska","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2010","154332"
"Nebraska","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2011","154945"
"Nebraska","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2012","234296"
"Nebraska","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2013","275563"
"Nebraska","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2014","306591"
"Nebraska","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2015","344477"
"Nebraska","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2016","307672"
"New Hampshire","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1992","95635"
"New Hampshire","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1993","126169"
"New Hampshire","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1994","144157"
"New Hampshire","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1995","166451"
"New Hampshire","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1996","179652"
"New Hampshire","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1997","208388"
"New Hampshire","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1998","236193"
"New Hampshire","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1999","255818"
"New Hampshire","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2000","312176"
"New Hampshire","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2001","350363"
"New Hampshire","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2002","377313"
"New Hampshire","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2003","396162"
"New Hampshire","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2004","407603"
"New Hampshire","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2005","476489"
"New Hampshire","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2006","542644"
"New Hampshire","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2007","595789"
"New Hampshire","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2008","614794"
"New Hampshire","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2009","493431"
"New Hampshire","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2010","499669"
"New Hampshire","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2011","518405"
"New Hampshire","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2012","521309"
"New Hampshire","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2013","553197"
"New Hampshire","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2014","542847"
"New Hampshire","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2015","576679"
"New Hampshire","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2016","700237"
"New Jersey","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1992","845823"
"New Jersey","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1993","946641"
"New Jersey","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1994","1085055"
"New Jersey","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1995","1028947"
"New Jersey","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1996","1155270"
"New Jersey","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1997","1263979"
"New Jersey","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1998","1178053"
"New Jersey","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1999","1333955"
"New Jersey","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2000","1347336"
"New Jersey","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2001","1300785"
"New Jersey","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2002","1101296"
"New Jersey","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2003","2397043"
"New Jersey","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2004","1896998"
"New Jersey","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2005","2224633"
"New Jersey","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2006","2508428"
"New Jersey","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2007","2887137"
"New Jersey","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2008","2819906"
"New Jersey","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2009","2397471"
"New Jersey","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2010","2047474"
"New Jersey","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2011","2216438"
"New Jersey","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2012","1929133"
"New Jersey","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2013","2282055"
"New Jersey","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2014","2368068"
"New Jersey","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2015","2579391"
"New Jersey","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2016","2229487"
"New Mexico","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1992","77786"
"New Mexico","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1993","90428"
"New Mexico","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1994","122528"
"New Mexico","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1995","150343"
"New Mexico","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1996","163402"
"New Mexico","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1997","173205"
"New Mexico","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1998","180021"
"New Mexico","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1999","163964"
"New Mexico","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2000","159338"
"New Mexico","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2001","190673"
"New Mexico","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2002","124327"
"New Mexico","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2003","101546"
"New Mexico","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2004","138196"
"New Mexico","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2005","242462"
"New Mexico","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2006","377185"
"New Mexico","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2007","459880"
"New Mexico","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2008","403500"
"New Mexico","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2009","162500"
"New Mexico","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2010","125100"
"New Mexico","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2011","229800"
"New Mexico","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2012","276707"
"New Mexico","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2013","266466"
"New Mexico","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2014","205702"
"New Mexico","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2015","249947"
"New Mexico","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2016","113942"
"New York (States)","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1992","2518790"
"New York (States)","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1993","2637556"
"New York (States)","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1994","3120034"
"New York (States)","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1995","2814568"
"New York (States)","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1996","2729835"
"New York (States)","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1997","3042094"
"New York (States)","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1998","3127524"
"New York (States)","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1999","2888041"
"New York (States)","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2000","2771556"
"New York (States)","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2001","3199483"
"New York (States)","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2002","2257935"
"New York (States)","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2003","2089104"
"New York (States)","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2004","2044504"
"New York (States)","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2005","2784721"
"New York (States)","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2006","4018199"
"New York (States)","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2007","5416105"
"New York (States)","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2008","5037830"
"New York (States)","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2009","4427675"
"New York (States)","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2010","3895349"
"New York (States)","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2011","4015628"
"New York (States)","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2012","4567889"
"New York (States)","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2013","4920605"
"New York (States)","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2014","4861687"
"New York (States)","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2015","5084187"
"New York (States)","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2016","4181811"
"North Carolina","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1992","643865"
"North Carolina","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1993","710658"
"North Carolina","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1994","737260"
"North Carolina","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1995","906007"
"North Carolina","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1996","939278"
"North Carolina","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1997","981378"
"North Carolina","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1998","999759"
"North Carolina","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1999","920583"
"North Carolina","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2000","1197162"
"North Carolina","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2001","723635"
"North Carolina","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2002","668124"
"North Carolina","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2003","898369"
"North Carolina","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2004","837085"
"North Carolina","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2005","1271985"
"North Carolina","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2006","1308022"
"North Carolina","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2007","1565544"
"North Carolina","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2008","1206412"
"North Carolina","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2009","901445"
"North Carolina","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2010","1294314"
"North Carolina","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2011","1092078"
"North Carolina","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2012","1220072"
"North Carolina","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2013","1285907"
"North Carolina","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2014","1360628"
"North Carolina","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2015","1330223"
"North Carolina","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2016","1066511"
"North Dakota","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1992","38610"
"North Dakota","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1993","54174"
"North Dakota","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1994","71461"
"North Dakota","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1995","69880"
"North Dakota","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1996","74299"
"North Dakota","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1997","75223"
"North Dakota","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1998","82544"
"North Dakota","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1999","93595"
"North Dakota","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2000","78221"
"North Dakota","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2001","63390"
"North Dakota","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2002","49990"
"North Dakota","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2003","55989"
"North Dakota","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2004","49807"
"North Dakota","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2005","75836"
"North Dakota","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2006","120113"
"North Dakota","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2007","136424"
"North Dakota","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2008","161925"
"North Dakota","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2009","129542"
"North Dakota","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2010","88347"
"North Dakota","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2011","160640"
"North Dakota","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2012","215622"
"North Dakota","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2013","225719"
"North Dakota","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2014","250438"
"North Dakota","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2015","186039"
"North Dakota","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2016","103069"
"Ohio","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1992","641701"
"Ohio","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1993","677183"
"Ohio","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1994","652543"
"Ohio","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1995","713252"
"Ohio","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1996","807435"
"Ohio","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1997","737363"
"Ohio","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1998","765883"
"Ohio","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1999","751567"
"Ohio","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2000","630607"
"Ohio","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2001","663376"
"Ohio","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2002","761050"
"Ohio","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2003","794645"
"Ohio","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2004","1060594"
"Ohio","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2005","1327484"
"Ohio","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2006","1105864"
"Ohio","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2007","1125654"
"Ohio","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2008","754633"
"Ohio","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2009","521363"
"Ohio","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2010","142318"
"Ohio","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2011","237205"
"Ohio","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2012","117446"
"Ohio","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2013","262226"
"Ohio","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2014","-118"
"Ohio","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2015","2586"
"Ohio","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2016","33235"
"Oklahoma","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1992","149142"
"Oklahoma","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1993","142023"
"Oklahoma","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1994","162214"
"Oklahoma","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1995","166746"
"Oklahoma","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1996","163734"
"Oklahoma","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1997","221172"
"Oklahoma","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1998","222621"
"Oklahoma","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1999","187308"
"Oklahoma","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2000","194145"
"Oklahoma","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2001","167222"
"Oklahoma","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2002","173701"
"Oklahoma","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2003","104448"
"Oklahoma","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2004","133309"
"Oklahoma","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2005","168890"
"Oklahoma","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2006","304381"
"Oklahoma","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2007","561375"
"Oklahoma","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2008","360065"
"Oklahoma","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2009","342762"
"Oklahoma","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2010","216400"
"Oklahoma","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2011","353972"
"Oklahoma","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2012","446009"
"Oklahoma","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2013","585146"
"Oklahoma","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2014","397290"
"Oklahoma","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2015","388530"
"Oklahoma","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","2016","327783"
"Oregon","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1992","152161"
"Oregon","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1993","205031"
"Oregon","State Government Tax Collections, Corporation Net Income Taxes, NSA","Thous. of $","1994","263682"
