"region","series","Unit","Date","Value"
"Hawaii","Unemployment Rate, SA","%","2010M7","7"
"Hawaii","Unemployment Rate, SA","%","2010M8","7"
"Hawaii","Unemployment Rate, SA","%","2010M9","7"
"Hawaii","Unemployment Rate, SA","%","2010M10","6.9"
"Hawaii","Unemployment Rate, SA","%","2010M11","6.9"
"Hawaii","Unemployment Rate, SA","%","2010M12","6.8"
"Hawaii","Unemployment Rate, SA","%","2011M1","6.8"
"Hawaii","Unemployment Rate, SA","%","2011M2","6.7"
"Hawaii","Unemployment Rate, SA","%","2011M3","6.7"
"Hawaii","Unemployment Rate, SA","%","2011M4","6.7"
"Hawaii","Unemployment Rate, SA","%","2011M5","6.7"
"Hawaii","Unemployment Rate, SA","%","2011M6","6.8"
"Hawaii","Unemployment Rate, SA","%","2011M7","6.8"
"Hawaii","Unemployment Rate, SA","%","2011M8","6.9"
"Hawaii","Unemployment Rate, SA","%","2011M9","6.9"
"Hawaii","Unemployment Rate, SA","%","2011M10","6.9"
"Hawaii","Unemployment Rate, SA","%","2011M11","6.9"
"Hawaii","Unemployment Rate, SA","%","2011M12","6.8"
"Hawaii","Unemployment Rate, SA","%","2012M1","6.7"
"Hawaii","Unemployment Rate, SA","%","2012M2","6.7"
"Hawaii","Unemployment Rate, SA","%","2012M3","6.6"
"Hawaii","Unemployment Rate, SA","%","2012M4","6.4"
"Hawaii","Unemployment Rate, SA","%","2012M5","6.3"
"Hawaii","Unemployment Rate, SA","%","2012M6","6.1"
"Hawaii","Unemployment Rate, SA","%","2012M7","6"
"Hawaii","Unemployment Rate, SA","%","2012M8","5.8"
"Hawaii","Unemployment Rate, SA","%","2012M9","5.6"
"Hawaii","Unemployment Rate, SA","%","2012M10","5.4"
"Hawaii","Unemployment Rate, SA","%","2012M11","5.3"
"Hawaii","Unemployment Rate, SA","%","2012M12","5.2"
"Hawaii","Unemployment Rate, SA","%","2013M1","5.1"
"Hawaii","Unemployment Rate, SA","%","2013M2","5.1"
"Hawaii","Unemployment Rate, SA","%","2013M3","5"
"Hawaii","Unemployment Rate, SA","%","2013M4","4.9"
"Hawaii","Unemployment Rate, SA","%","2013M5","4.9"
"Hawaii","Unemployment Rate, SA","%","2013M6","4.8"
"Hawaii","Unemployment Rate, SA","%","2013M7","4.8"
"Hawaii","Unemployment Rate, SA","%","2013M8","4.8"
"Hawaii","Unemployment Rate, SA","%","2013M9","4.8"
"Hawaii","Unemployment Rate, SA","%","2013M10","4.8"
"Hawaii","Unemployment Rate, SA","%","2013M11","4.8"
"Hawaii","Unemployment Rate, SA","%","2013M12","4.8"
"Hawaii","Unemployment Rate, SA","%","2014M1","4.7"
"Hawaii","Unemployment Rate, SA","%","2014M2","4.6"
"Hawaii","Unemployment Rate, SA","%","2014M3","4.6"
"Hawaii","Unemployment Rate, SA","%","2014M4","4.5"
"Hawaii","Unemployment Rate, SA","%","2014M5","4.5"
"Hawaii","Unemployment Rate, SA","%","2014M6","4.4"
"Hawaii","Unemployment Rate, SA","%","2014M7","4.3"
"Hawaii","Unemployment Rate, SA","%","2014M8","4.2"
"Hawaii","Unemployment Rate, SA","%","2014M9","4.2"
"Hawaii","Unemployment Rate, SA","%","2014M10","4.1"
"Hawaii","Unemployment Rate, SA","%","2014M11","4.1"
"Hawaii","Unemployment Rate, SA","%","2014M12","4"
"Hawaii","Unemployment Rate, SA","%","2015M1","4"
"Hawaii","Unemployment Rate, SA","%","2015M2","3.9"
"Hawaii","Unemployment Rate, SA","%","2015M3","3.9"
"Hawaii","Unemployment Rate, SA","%","2015M4","3.8"
"Hawaii","Unemployment Rate, SA","%","2015M5","3.7"
"Hawaii","Unemployment Rate, SA","%","2015M6","3.6"
"Hawaii","Unemployment Rate, SA","%","2015M7","3.5"
"Hawaii","Unemployment Rate, SA","%","2015M8","3.4"
"Hawaii","Unemployment Rate, SA","%","2015M9","3.4"
"Hawaii","Unemployment Rate, SA","%","2015M10","3.3"
"Hawaii","Unemployment Rate, SA","%","2015M11","3.2"
"Hawaii","Unemployment Rate, SA","%","2015M12","3.1"
"Hawaii","Unemployment Rate, SA","%","2016M1","3.1"
"Hawaii","Unemployment Rate, SA","%","2016M2","3"
"Hawaii","Unemployment Rate, SA","%","2016M3","3"
"Hawaii","Unemployment Rate, SA","%","2016M4","3"
"Hawaii","Unemployment Rate, SA","%","2016M5","3"
"Hawaii","Unemployment Rate, SA","%","2016M6","3"
"Hawaii","Unemployment Rate, SA","%","2016M7","3"
"Hawaii","Unemployment Rate, SA","%","2016M8","2.9"
"Hawaii","Unemployment Rate, SA","%","2016M9","2.9"
"Hawaii","Unemployment Rate, SA","%","2016M10","2.9"
"Hawaii","Unemployment Rate, SA","%","2016M11","2.8"
"Hawaii","Unemployment Rate, SA","%","2016M12","2.8"
"Hawaii","Unemployment Rate, SA","%","2017M1","2.7"
"Idaho","Unemployment Rate, SA","%","1990M1","5.2"
"Idaho","Unemployment Rate, SA","%","1990M2","5.2"
"Idaho","Unemployment Rate, SA","%","1990M3","5.3"
"Idaho","Unemployment Rate, SA","%","1990M4","5.4"
"Idaho","Unemployment Rate, SA","%","1990M5","5.5"
"Idaho","Unemployment Rate, SA","%","1990M6","5.6"
"Idaho","Unemployment Rate, SA","%","1990M7","5.6"
"Idaho","Unemployment Rate, SA","%","1990M8","5.6"
"Idaho","Unemployment Rate, SA","%","1990M9","5.6"
"Idaho","Unemployment Rate, SA","%","1990M10","5.7"
"Idaho","Unemployment Rate, SA","%","1990M11","5.8"
"Idaho","Unemployment Rate, SA","%","1990M12","6"
"Idaho","Unemployment Rate, SA","%","1991M1","6.1"
"Idaho","Unemployment Rate, SA","%","1991M2","6.2"
"Idaho","Unemployment Rate, SA","%","1991M3","6.2"
"Idaho","Unemployment Rate, SA","%","1991M4","6.2"
"Idaho","Unemployment Rate, SA","%","1991M5","6.2"
"Idaho","Unemployment Rate, SA","%","1991M6","6.2"
"Idaho","Unemployment Rate, SA","%","1991M7","6.1"
"Idaho","Unemployment Rate, SA","%","1991M8","6.1"
"Idaho","Unemployment Rate, SA","%","1991M9","6.2"
"Idaho","Unemployment Rate, SA","%","1991M10","6.2"
"Idaho","Unemployment Rate, SA","%","1991M11","6.3"
"Idaho","Unemployment Rate, SA","%","1991M12","6.3"
"Idaho","Unemployment Rate, SA","%","1992M1","6.3"
"Idaho","Unemployment Rate, SA","%","1992M2","6.3"
"Idaho","Unemployment Rate, SA","%","1992M3","6.3"
"Idaho","Unemployment Rate, SA","%","1992M4","6.3"
"Idaho","Unemployment Rate, SA","%","1992M5","6.3"
"Idaho","Unemployment Rate, SA","%","1992M6","6.4"
"Idaho","Unemployment Rate, SA","%","1992M7","6.5"
"Idaho","Unemployment Rate, SA","%","1992M8","6.5"
"Idaho","Unemployment Rate, SA","%","1992M9","6.5"
"Idaho","Unemployment Rate, SA","%","1992M10","6.4"
"Idaho","Unemployment Rate, SA","%","1992M11","6.3"
"Idaho","Unemployment Rate, SA","%","1992M12","6.2"
"Idaho","Unemployment Rate, SA","%","1993M1","6.2"
"Idaho","Unemployment Rate, SA","%","1993M2","6.2"
"Idaho","Unemployment Rate, SA","%","1993M3","6.2"
"Idaho","Unemployment Rate, SA","%","1993M4","6.2"
"Idaho","Unemployment Rate, SA","%","1993M5","6.2"
"Idaho","Unemployment Rate, SA","%","1993M6","6.1"
"Idaho","Unemployment Rate, SA","%","1993M7","6"
"Idaho","Unemployment Rate, SA","%","1993M8","5.9"
"Idaho","Unemployment Rate, SA","%","1993M9","5.8"
"Idaho","Unemployment Rate, SA","%","1993M10","5.7"
"Idaho","Unemployment Rate, SA","%","1993M11","5.6"
"Idaho","Unemployment Rate, SA","%","1993M12","5.6"
"Idaho","Unemployment Rate, SA","%","1994M1","5.5"
"Idaho","Unemployment Rate, SA","%","1994M2","5.4"
"Idaho","Unemployment Rate, SA","%","1994M3","5.3"
"Idaho","Unemployment Rate, SA","%","1994M4","5.3"
"Idaho","Unemployment Rate, SA","%","1994M5","5.3"
"Idaho","Unemployment Rate, SA","%","1994M6","5.3"
"Idaho","Unemployment Rate, SA","%","1994M7","5.4"
"Idaho","Unemployment Rate, SA","%","1994M8","5.4"
"Idaho","Unemployment Rate, SA","%","1994M9","5.5"
"Idaho","Unemployment Rate, SA","%","1994M10","5.5"
"Idaho","Unemployment Rate, SA","%","1994M11","5.5"
"Idaho","Unemployment Rate, SA","%","1994M12","5.5"
"Idaho","Unemployment Rate, SA","%","1995M1","5.4"
"Idaho","Unemployment Rate, SA","%","1995M2","5.4"
"Idaho","Unemployment Rate, SA","%","1995M3","5.4"
"Idaho","Unemployment Rate, SA","%","1995M4","5.4"
"Idaho","Unemployment Rate, SA","%","1995M5","5.4"
"Idaho","Unemployment Rate, SA","%","1995M6","5.4"
"Idaho","Unemployment Rate, SA","%","1995M7","5.4"
"Idaho","Unemployment Rate, SA","%","1995M8","5.4"
"Idaho","Unemployment Rate, SA","%","1995M9","5.4"
"Idaho","Unemployment Rate, SA","%","1995M10","5.4"
"Idaho","Unemployment Rate, SA","%","1995M11","5.5"
"Idaho","Unemployment Rate, SA","%","1995M12","5.5"
"Idaho","Unemployment Rate, SA","%","1996M1","5.5"
"Idaho","Unemployment Rate, SA","%","1996M2","5.5"
"Idaho","Unemployment Rate, SA","%","1996M3","5.4"
"Idaho","Unemployment Rate, SA","%","1996M4","5.4"
"Idaho","Unemployment Rate, SA","%","1996M5","5.3"
"Idaho","Unemployment Rate, SA","%","1996M6","5.3"
"Idaho","Unemployment Rate, SA","%","1996M7","5.2"
"Idaho","Unemployment Rate, SA","%","1996M8","5.2"
"Idaho","Unemployment Rate, SA","%","1996M9","5.2"
"Idaho","Unemployment Rate, SA","%","1996M10","5.2"
"Idaho","Unemployment Rate, SA","%","1996M11","5.2"
"Idaho","Unemployment Rate, SA","%","1996M12","5.2"
"Idaho","Unemployment Rate, SA","%","1997M1","5.2"
"Idaho","Unemployment Rate, SA","%","1997M2","5.2"
"Idaho","Unemployment Rate, SA","%","1997M3","5.2"
"Idaho","Unemployment Rate, SA","%","1997M4","5.2"
"Idaho","Unemployment Rate, SA","%","1997M5","5.2"
"Idaho","Unemployment Rate, SA","%","1997M6","5.1"
"Idaho","Unemployment Rate, SA","%","1997M7","5.1"
"Idaho","Unemployment Rate, SA","%","1997M8","5.1"
"Idaho","Unemployment Rate, SA","%","1997M9","5.1"
"Idaho","Unemployment Rate, SA","%","1997M10","5.1"
"Idaho","Unemployment Rate, SA","%","1997M11","5.1"
"Idaho","Unemployment Rate, SA","%","1997M12","5.1"
"Idaho","Unemployment Rate, SA","%","1998M1","5.2"
"Idaho","Unemployment Rate, SA","%","1998M2","5.2"
"Idaho","Unemployment Rate, SA","%","1998M3","5.2"
"Idaho","Unemployment Rate, SA","%","1998M4","5.1"
"Idaho","Unemployment Rate, SA","%","1998M5","5.1"
"Idaho","Unemployment Rate, SA","%","1998M6","5.1"
"Idaho","Unemployment Rate, SA","%","1998M7","5.1"
"Idaho","Unemployment Rate, SA","%","1998M8","5.1"
"Idaho","Unemployment Rate, SA","%","1998M9","5.1"
"Idaho","Unemployment Rate, SA","%","1998M10","5.1"
"Idaho","Unemployment Rate, SA","%","1998M11","5"
"Idaho","Unemployment Rate, SA","%","1998M12","5"
"Idaho","Unemployment Rate, SA","%","1999M1","5"
"Idaho","Unemployment Rate, SA","%","1999M2","5"
"Idaho","Unemployment Rate, SA","%","1999M3","5"
"Idaho","Unemployment Rate, SA","%","1999M4","5"
"Idaho","Unemployment Rate, SA","%","1999M5","5"
"Idaho","Unemployment Rate, SA","%","1999M6","5"
"Idaho","Unemployment Rate, SA","%","1999M7","5"
"Idaho","Unemployment Rate, SA","%","1999M8","4.9"
"Idaho","Unemployment Rate, SA","%","1999M9","4.8"
"Idaho","Unemployment Rate, SA","%","1999M10","4.8"
"Idaho","Unemployment Rate, SA","%","1999M11","4.7"
"Idaho","Unemployment Rate, SA","%","1999M12","4.6"
"Idaho","Unemployment Rate, SA","%","2000M1","4.6"
"Idaho","Unemployment Rate, SA","%","2000M2","4.6"
"Idaho","Unemployment Rate, SA","%","2000M3","4.6"
"Idaho","Unemployment Rate, SA","%","2000M4","4.6"
"Idaho","Unemployment Rate, SA","%","2000M5","4.6"
"Idaho","Unemployment Rate, SA","%","2000M6","4.7"
"Idaho","Unemployment Rate, SA","%","2000M7","4.7"
"Idaho","Unemployment Rate, SA","%","2000M8","4.8"
"Idaho","Unemployment Rate, SA","%","2000M9","4.8"
"Idaho","Unemployment Rate, SA","%","2000M10","4.8"
"Idaho","Unemployment Rate, SA","%","2000M11","4.8"
"Idaho","Unemployment Rate, SA","%","2000M12","4.8"
"Idaho","Unemployment Rate, SA","%","2001M1","4.8"
"Idaho","Unemployment Rate, SA","%","2001M2","4.8"
"Idaho","Unemployment Rate, SA","%","2001M3","4.8"
"Idaho","Unemployment Rate, SA","%","2001M4","4.9"
"Idaho","Unemployment Rate, SA","%","2001M5","5"
"Idaho","Unemployment Rate, SA","%","2001M6","5"
"Idaho","Unemployment Rate, SA","%","2001M7","5.1"
"Idaho","Unemployment Rate, SA","%","2001M8","5.2"
"Idaho","Unemployment Rate, SA","%","2001M9","5.2"
"Idaho","Unemployment Rate, SA","%","2001M10","5.3"
"Idaho","Unemployment Rate, SA","%","2001M11","5.4"
"Idaho","Unemployment Rate, SA","%","2001M12","5.6"
"Idaho","Unemployment Rate, SA","%","2002M1","5.6"
"Idaho","Unemployment Rate, SA","%","2002M2","5.7"
"Idaho","Unemployment Rate, SA","%","2002M3","5.7"
"Idaho","Unemployment Rate, SA","%","2002M4","5.7"
"Idaho","Unemployment Rate, SA","%","2002M5","5.6"
"Idaho","Unemployment Rate, SA","%","2002M6","5.5"
"Idaho","Unemployment Rate, SA","%","2002M7","5.4"
"Idaho","Unemployment Rate, SA","%","2002M8","5.4"
"Idaho","Unemployment Rate, SA","%","2002M9","5.4"
"Idaho","Unemployment Rate, SA","%","2002M10","5.4"
"Idaho","Unemployment Rate, SA","%","2002M11","5.5"
"Idaho","Unemployment Rate, SA","%","2002M12","5.5"
"Idaho","Unemployment Rate, SA","%","2003M1","5.5"
"Idaho","Unemployment Rate, SA","%","2003M2","5.6"
"Idaho","Unemployment Rate, SA","%","2003M3","5.7"
"Idaho","Unemployment Rate, SA","%","2003M4","5.7"
"Idaho","Unemployment Rate, SA","%","2003M5","5.7"
"Idaho","Unemployment Rate, SA","%","2003M6","5.8"
"Idaho","Unemployment Rate, SA","%","2003M7","5.7"
"Idaho","Unemployment Rate, SA","%","2003M8","5.7"
"Idaho","Unemployment Rate, SA","%","2003M9","5.6"
"Idaho","Unemployment Rate, SA","%","2003M10","5.5"
"Idaho","Unemployment Rate, SA","%","2003M11","5.4"
"Idaho","Unemployment Rate, SA","%","2003M12","5.3"
"Idaho","Unemployment Rate, SA","%","2004M1","5.3"
"Idaho","Unemployment Rate, SA","%","2004M2","5.2"
"Idaho","Unemployment Rate, SA","%","2004M3","5.1"
"Idaho","Unemployment Rate, SA","%","2004M4","5"
"Idaho","Unemployment Rate, SA","%","2004M5","5"
"Idaho","Unemployment Rate, SA","%","2004M6","4.9"
"Idaho","Unemployment Rate, SA","%","2004M7","4.9"
"Idaho","Unemployment Rate, SA","%","2004M8","4.9"
"Idaho","Unemployment Rate, SA","%","2004M9","4.9"
"Idaho","Unemployment Rate, SA","%","2004M10","4.8"
"Idaho","Unemployment Rate, SA","%","2004M11","4.7"
"Idaho","Unemployment Rate, SA","%","2004M12","4.5"
"Idaho","Unemployment Rate, SA","%","2005M1","4.3"
"Idaho","Unemployment Rate, SA","%","2005M2","4.2"
"Idaho","Unemployment Rate, SA","%","2005M3","4.2"
"Idaho","Unemployment Rate, SA","%","2005M4","4.1"
"Idaho","Unemployment Rate, SA","%","2005M5","4.1"
"Idaho","Unemployment Rate, SA","%","2005M6","4.1"
"Idaho","Unemployment Rate, SA","%","2005M7","4.1"
"Idaho","Unemployment Rate, SA","%","2005M8","4"
"Idaho","Unemployment Rate, SA","%","2005M9","3.9"
"Idaho","Unemployment Rate, SA","%","2005M10","3.8"
"Idaho","Unemployment Rate, SA","%","2005M11","3.8"
"Idaho","Unemployment Rate, SA","%","2005M12","3.8"
"Idaho","Unemployment Rate, SA","%","2006M1","3.8"
"Idaho","Unemployment Rate, SA","%","2006M2","3.7"
"Idaho","Unemployment Rate, SA","%","2006M3","3.7"
"Idaho","Unemployment Rate, SA","%","2006M4","3.6"
"Idaho","Unemployment Rate, SA","%","2006M5","3.6"
"Idaho","Unemployment Rate, SA","%","2006M6","3.5"
"Idaho","Unemployment Rate, SA","%","2006M7","3.4"
"Idaho","Unemployment Rate, SA","%","2006M8","3.4"
"Idaho","Unemployment Rate, SA","%","2006M9","3.3"
"Idaho","Unemployment Rate, SA","%","2006M10","3.3"
"Idaho","Unemployment Rate, SA","%","2006M11","3.2"
"Idaho","Unemployment Rate, SA","%","2006M12","3.2"
"Idaho","Unemployment Rate, SA","%","2007M1","3.1"
"Idaho","Unemployment Rate, SA","%","2007M2","3"
"Idaho","Unemployment Rate, SA","%","2007M3","2.9"
"Idaho","Unemployment Rate, SA","%","2007M4","2.9"
"Idaho","Unemployment Rate, SA","%","2007M5","2.9"
"Idaho","Unemployment Rate, SA","%","2007M6","2.9"
"Idaho","Unemployment Rate, SA","%","2007M7","3"
"Idaho","Unemployment Rate, SA","%","2007M8","3.1"
"Idaho","Unemployment Rate, SA","%","2007M9","3.2"
"Idaho","Unemployment Rate, SA","%","2007M10","3.2"
"Idaho","Unemployment Rate, SA","%","2007M11","3.2"
"Idaho","Unemployment Rate, SA","%","2007M12","3.1"
"Idaho","Unemployment Rate, SA","%","2008M1","3"
"Idaho","Unemployment Rate, SA","%","2008M2","3"
"Idaho","Unemployment Rate, SA","%","2008M3","3"
"Idaho","Unemployment Rate, SA","%","2008M4","4.7"
"Idaho","Unemployment Rate, SA","%","2008M5","5.2"
"Idaho","Unemployment Rate, SA","%","2008M6","5.5"
"Idaho","Unemployment Rate, SA","%","2008M7","5.7"
"Idaho","Unemployment Rate, SA","%","2008M8","5.8"
"Idaho","Unemployment Rate, SA","%","2008M9","6"
"Idaho","Unemployment Rate, SA","%","2008M10","6.3"
"Idaho","Unemployment Rate, SA","%","2008M11","6.6"
"Idaho","Unemployment Rate, SA","%","2008M12","6.9"
"Idaho","Unemployment Rate, SA","%","2009M1","7.2"
"Idaho","Unemployment Rate, SA","%","2009M2","7.4"
"Idaho","Unemployment Rate, SA","%","2009M3","7.6"
"Idaho","Unemployment Rate, SA","%","2009M4","7.6"
"Idaho","Unemployment Rate, SA","%","2009M5","9.2"
"Idaho","Unemployment Rate, SA","%","2009M6","9.6"
"Idaho","Unemployment Rate, SA","%","2009M7","9.6"
"Idaho","Unemployment Rate, SA","%","2009M8","9.5"
"Idaho","Unemployment Rate, SA","%","2009M9","9.4"
"Idaho","Unemployment Rate, SA","%","2009M10","9.3"
"Idaho","Unemployment Rate, SA","%","2009M11","9.2"
"Idaho","Unemployment Rate, SA","%","2009M12","9.2"
"Idaho","Unemployment Rate, SA","%","2010M1","9.2"
"Idaho","Unemployment Rate, SA","%","2010M2","9.2"
"Idaho","Unemployment Rate, SA","%","2010M3","9.1"
"Idaho","Unemployment Rate, SA","%","2010M4","9.1"
"Idaho","Unemployment Rate, SA","%","2010M5","9"
"Idaho","Unemployment Rate, SA","%","2010M6","9"
"Idaho","Unemployment Rate, SA","%","2010M7","8.9"
"Idaho","Unemployment Rate, SA","%","2010M8","8.9"
"Idaho","Unemployment Rate, SA","%","2010M9","8.8"
"Idaho","Unemployment Rate, SA","%","2010M10","8.8"
"Idaho","Unemployment Rate, SA","%","2010M11","8.8"
"Idaho","Unemployment Rate, SA","%","2010M12","8.8"
"Idaho","Unemployment Rate, SA","%","2011M1","8.7"
"Idaho","Unemployment Rate, SA","%","2011M2","8.7"
"Idaho","Unemployment Rate, SA","%","2011M3","8.6"
"Idaho","Unemployment Rate, SA","%","2011M4","8.6"
"Idaho","Unemployment Rate, SA","%","2011M5","8.5"
"Idaho","Unemployment Rate, SA","%","2011M6","8.4"
"Idaho","Unemployment Rate, SA","%","2011M7","8.3"
"Idaho","Unemployment Rate, SA","%","2011M8","8.2"
"Idaho","Unemployment Rate, SA","%","2011M9","8.1"
"Idaho","Unemployment Rate, SA","%","2011M10","8"
"Idaho","Unemployment Rate, SA","%","2011M11","7.9"
"Idaho","Unemployment Rate, SA","%","2011M12","7.8"
"Idaho","Unemployment Rate, SA","%","2012M1","7.7"
"Idaho","Unemployment Rate, SA","%","2012M2","7.6"
"Idaho","Unemployment Rate, SA","%","2012M3","7.5"
"Idaho","Unemployment Rate, SA","%","2012M4","7.5"
"Idaho","Unemployment Rate, SA","%","2012M5","7.4"
"Idaho","Unemployment Rate, SA","%","2012M6","7.3"
"Idaho","Unemployment Rate, SA","%","2012M7","7.2"
"Idaho","Unemployment Rate, SA","%","2012M8","7.1"
"Idaho","Unemployment Rate, SA","%","2012M9","7"
"Idaho","Unemployment Rate, SA","%","2012M10","6.8"
"Idaho","Unemployment Rate, SA","%","2012M11","6.7"
"Idaho","Unemployment Rate, SA","%","2012M12","6.6"
"Idaho","Unemployment Rate, SA","%","2013M1","6.7"
"Idaho","Unemployment Rate, SA","%","2013M2","6.6"
"Idaho","Unemployment Rate, SA","%","2013M3","6.5"
"Idaho","Unemployment Rate, SA","%","2013M4","6.4"
"Idaho","Unemployment Rate, SA","%","2013M5","6.3"
"Idaho","Unemployment Rate, SA","%","2013M6","6.2"
"Idaho","Unemployment Rate, SA","%","2013M7","6.1"
"Idaho","Unemployment Rate, SA","%","2013M8","6"
"Idaho","Unemployment Rate, SA","%","2013M9","5.9"
"Idaho","Unemployment Rate, SA","%","2013M10","5.7"
"Idaho","Unemployment Rate, SA","%","2013M11","5.6"
"Idaho","Unemployment Rate, SA","%","2013M12","5.4"
"Idaho","Unemployment Rate, SA","%","2014M1","5.3"
"Idaho","Unemployment Rate, SA","%","2014M2","5.2"
"Idaho","Unemployment Rate, SA","%","2014M3","5.1"
"Idaho","Unemployment Rate, SA","%","2014M4","5"
"Idaho","Unemployment Rate, SA","%","2014M5","5"
"Idaho","Unemployment Rate, SA","%","2014M6","4.9"
"Idaho","Unemployment Rate, SA","%","2014M7","4.9"
"Idaho","Unemployment Rate, SA","%","2014M8","4.8"
"Idaho","Unemployment Rate, SA","%","2014M9","4.7"
"Idaho","Unemployment Rate, SA","%","2014M10","4.6"
"Idaho","Unemployment Rate, SA","%","2014M11","4.5"
"Idaho","Unemployment Rate, SA","%","2014M12","4.4"
"Idaho","Unemployment Rate, SA","%","2015M1","4.4"
"Idaho","Unemployment Rate, SA","%","2015M2","4.3"
"Idaho","Unemployment Rate, SA","%","2015M3","4.3"
"Idaho","Unemployment Rate, SA","%","2015M4","4.3"
"Idaho","Unemployment Rate, SA","%","2015M5","4.3"
"Idaho","Unemployment Rate, SA","%","2015M6","4.3"
"Idaho","Unemployment Rate, SA","%","2015M7","4.2"
"Idaho","Unemployment Rate, SA","%","2015M8","4.2"
"Idaho","Unemployment Rate, SA","%","2015M9","4.2"
"Idaho","Unemployment Rate, SA","%","2015M10","4.1"
"Idaho","Unemployment Rate, SA","%","2015M11","4.1"
"Idaho","Unemployment Rate, SA","%","2015M12","4"
"Idaho","Unemployment Rate, SA","%","2016M1","4"
"Idaho","Unemployment Rate, SA","%","2016M2","3.9"
"Idaho","Unemployment Rate, SA","%","2016M3","3.9"
"Idaho","Unemployment Rate, SA","%","2016M4","3.9"
"Idaho","Unemployment Rate, SA","%","2016M5","3.8"
"Idaho","Unemployment Rate, SA","%","2016M6","3.8"
"Idaho","Unemployment Rate, SA","%","2016M7","3.8"
"Idaho","Unemployment Rate, SA","%","2016M8","3.7"
"Idaho","Unemployment Rate, SA","%","2016M9","3.7"
"Idaho","Unemployment Rate, SA","%","2016M10","3.6"
"Idaho","Unemployment Rate, SA","%","2016M11","3.6"
"Idaho","Unemployment Rate, SA","%","2016M12","3.5"
"Idaho","Unemployment Rate, SA","%","2017M1","3.5"
"Illinois","Unemployment Rate, SA","%","1990M1","6.2"
"Illinois","Unemployment Rate, SA","%","1990M2","6.1"
"Illinois","Unemployment Rate, SA","%","1990M3","6"
"Illinois","Unemployment Rate, SA","%","1990M4","5.9"
"Illinois","Unemployment Rate, SA","%","1990M5","6"
"Illinois","Unemployment Rate, SA","%","1990M6","6.1"
"Illinois","Unemployment Rate, SA","%","1990M7","6.2"
"Illinois","Unemployment Rate, SA","%","1990M8","6.3"
"Illinois","Unemployment Rate, SA","%","1990M9","6.3"
"Illinois","Unemployment Rate, SA","%","1990M10","6.4"
"Illinois","Unemployment Rate, SA","%","1990M11","6.4"
"Illinois","Unemployment Rate, SA","%","1990M12","6.4"
"Illinois","Unemployment Rate, SA","%","1991M1","6.5"
"Illinois","Unemployment Rate, SA","%","1991M2","6.6"
"Illinois","Unemployment Rate, SA","%","1991M3","6.7"
"Illinois","Unemployment Rate, SA","%","1991M4","6.8"
"Illinois","Unemployment Rate, SA","%","1991M5","6.9"
"Illinois","Unemployment Rate, SA","%","1991M6","7"
"Illinois","Unemployment Rate, SA","%","1991M7","7.2"
"Illinois","Unemployment Rate, SA","%","1991M8","7.4"
"Illinois","Unemployment Rate, SA","%","1991M9","7.6"
"Illinois","Unemployment Rate, SA","%","1991M10","7.9"
"Illinois","Unemployment Rate, SA","%","1991M11","8.2"
"Illinois","Unemployment Rate, SA","%","1991M12","8.4"
"Illinois","Unemployment Rate, SA","%","1992M1","8.5"
"Illinois","Unemployment Rate, SA","%","1992M2","8.5"
"Illinois","Unemployment Rate, SA","%","1992M3","8.4"
"Illinois","Unemployment Rate, SA","%","1992M4","8.4"
"Illinois","Unemployment Rate, SA","%","1992M5","8.2"
"Illinois","Unemployment Rate, SA","%","1992M6","8.1"
"Illinois","Unemployment Rate, SA","%","1992M7","7.9"
"Illinois","Unemployment Rate, SA","%","1992M8","7.6"
"Illinois","Unemployment Rate, SA","%","1992M9","7.4"
"Illinois","Unemployment Rate, SA","%","1992M10","7.3"
"Illinois","Unemployment Rate, SA","%","1992M11","7.3"
"Illinois","Unemployment Rate, SA","%","1992M12","7.4"
"Illinois","Unemployment Rate, SA","%","1993M1","7.5"
"Illinois","Unemployment Rate, SA","%","1993M2","7.7"
"Illinois","Unemployment Rate, SA","%","1993M3","7.8"
"Illinois","Unemployment Rate, SA","%","1993M4","7.8"
"Illinois","Unemployment Rate, SA","%","1993M5","7.8"
"Illinois","Unemployment Rate, SA","%","1993M6","7.7"
"Illinois","Unemployment Rate, SA","%","1993M7","7.6"
"Illinois","Unemployment Rate, SA","%","1993M8","7.5"
"Illinois","Unemployment Rate, SA","%","1993M9","7.3"
"Illinois","Unemployment Rate, SA","%","1993M10","7.1"
"Illinois","Unemployment Rate, SA","%","1993M11","6.9"
"Illinois","Unemployment Rate, SA","%","1993M12","6.8"
"Illinois","Unemployment Rate, SA","%","1994M1","6.6"
"Illinois","Unemployment Rate, SA","%","1994M2","6.4"
"Illinois","Unemployment Rate, SA","%","1994M3","6.2"
"Illinois","Unemployment Rate, SA","%","1994M4","6"
"Illinois","Unemployment Rate, SA","%","1994M5","5.8"
"Illinois","Unemployment Rate, SA","%","1994M6","5.7"
"Illinois","Unemployment Rate, SA","%","1994M7","5.6"
"Illinois","Unemployment Rate, SA","%","1994M8","5.6"
"Illinois","Unemployment Rate, SA","%","1994M9","5.5"
"Illinois","Unemployment Rate, SA","%","1994M10","5.4"
"Illinois","Unemployment Rate, SA","%","1994M11","5.2"
"Illinois","Unemployment Rate, SA","%","1994M12","5"
"Illinois","Unemployment Rate, SA","%","1995M1","4.9"
"Illinois","Unemployment Rate, SA","%","1995M2","5"
